material,electron_density,electron_temperature_ev,heat_flux,surface_delta_t,surface_temperature_gradient,marangoni_shear,surface_velocity,mean_velocity
Li,1e+20,45.2798322513856,235689587.52572417,2595.3791185260598,129768.95592630298,-12.9768955926303,-57.67509152280133,-28.837545761400666
Li,1e+18,47.57850139003336,2538629.4886000007,27.955015041416765,1397.7507520708382,-0.13977507520708382,-0.6212225564759282,-0.3106112782379641
Li,1.0600258488068824e+18,47.57850139003336,2691012.878459398,29.63303854768698,1481.651927384349,-0.1481651927384349,-0.6585119677263773,-0.32925598386318866
Li,1.1236548001387516e+18,47.57850139003336,2852543.210639175,31.41178683923895,1570.5893419619474,-0.15705893419619474,-0.6980397075386434,-0.3490198537693217
Li,1.191103133283008e+18,47.57850139003336,3023769.5381161016,33.29730600680513,1664.8653003402565,-0.16648653003402566,-0.7399401334845586,-0.3699700667422793
Li,1.2626001098748577e+18,47.57850139003336,3205273.871237915,35.296005062846106,1764.8002531423053,-0.17648002531423054,-0.7843556680632469,-0.39217783403162343
Li,1.3383887531737592e+18,47.57850139003336,3397673.156017494,37.414677726235475,1870.7338863117736,-0.18707338863117737,-0.8314372828052328,-0.4157186414026164
Li,1.418726674116599e+18,47.57850139003336,3601621.371175803,39.66052551458872,1983.026275729436,-0.19830262757294362,-0.881345011435305,-0.4406725057176525
Li,1.5038869469554132e+18,47.57850139003336,3817811.7510616384,42.04118222272892,2102.059111136446,-0.21020591111364462,-0.9342484938384206,-0.4671242469192103
Li,1.5941590374560028e+18,47.57850139003336,4046979.142004002,44.56473987049303,2228.2369935246516,-0.22282369935246515,-0.990327552677623,-0.4951637763388115
Li,1.689849786812462e+18,47.57850139003336,4289902.500106541,47.239776208077295,2361.9888104038646,-0.23619888104038647,-1.0497728046239398,-0.5248864023119699
Li,1.7912844546220096e+18,47.57850139003336,4547407.538974204,50.075383872414314,2503.7691936207157,-0.25037691936207157,-1.1127863082758738,-0.5563931541379369
Li,1.898807824465269e+18,47.57850139003336,4820369.536371945,53.08120129368643,2654.060064684322,-0.2654060064684322,-1.1795822509708098,-0.5897911254854049
Li,2.0127853758499466e+18,47.57850139003336,5109716.309355511,56.26744545702896,2813.372272851448,-0.2813372272851448,-1.250387676822866,-0.625193838411433
Li,2.133604526501402e+18,47.57850139003336,5416431.367986902,59.6449466307816,2982.24733153908,-0.298224733153908,-1.3254432584618134,-0.6627216292309067
Li,2.2616759492228552e+18,47.57850139003336,5741557.258354538,63.225185179335455,3161.2592589667724,-0.31612592589667726,-1.4050041150963435,-0.7025020575481717
Li,2.3974349678010685e+18,47.57850139003336,6086199.106260587,67.02033058569741,3351.0165292848706,-0.3351016529284871,-1.4893406796821649,-0.7446703398410824
Li,2.541343036702629e+18,47.57850139003336,6451528.373621568,71.04328281642175,3552.1641408210876,-0.3552164140821088,-1.5787396181427058,-0.7893698090713529
Li,2.693889309590164e+18,47.57850139003336,6838786.840349888,75.30771616950487,3765.3858084752437,-0.3765385808475244,-1.6735048037667752,-0.8367524018833876
Li,2.8555923019901005e+18,47.57850139003336,7249290.825251228,79.82812575428719,3991.406287714359,-0.39914062877143597,-1.7739583500952711,-0.8869791750476356
Li,3.0270016537634555e+18,47.57850139003336,7684435.660284878,84.61987676135082,4230.993838067541,-0.42309938380675416,-1.8804417058077962,-0.9402208529038981
Li,3.208699997370444e+18,47.57850139003336,8145700.433395354,89.69925668988469,4484.962834494235,-0.4484962834494235,-1.9933168153307712,-0.9966584076653856
Li,3.401304938279246e+18,47.57850139003336,8634653.0160365,95.08353071004143,4754.176535502072,-0.4754176535502072,-2.112967349112032,-1.056483674556016
Li,3.6054711542504986e+18,47.57850139003336,9152955.392477,100.79100034846697,5039.550017423348,-0.5039550017423349,-2.2398000077437104,-1.1199000038718552
Li,3.821892620633115e+18,47.57850139003336,9702369.309001964,106.8410656964785,5342.0532848239245,-0.5342053284823924,-2.3742459043661888,-1.1871229521830944
Li,4.051304969235378e+18,47.57850139003336,10284762.262212649,113.25429135234145,5662.714567617072,-0.5662714567617072,-2.5167620300520324,-1.2583810150260162
Li,4.294487988789272e+18,47.57850139003336,10902113.846778955,120.05247632178772,6002.623816089386,-0.6002623816089386,-2.6678328071508384,-1.3339164035754192
Li,4.5522682755073096e+18,47.57850139003336,11556522.484221129,127.2587281143712,6362.936405718559,-0.636293640571856,-2.8279717358749155,-1.4139858679374577
Li,4.825522042741279e+18,47.57850139003336,12250212.555592325,134.89754128752062,6744.877064376031,-0.6744877064376031,-2.9977231397226807,-1.4988615698613403
Li,5.115178099293145e+18,47.57850139003336,12985541.962306483,142.9948807052655,7149.744035263275,-0.7149744035263275,-3.1776640156725664,-1.5888320078362832
Li,5.422221006501592e+18,47.57850139003336,13765010.140811319,151.57826979463798,7578.913489731899,-0.75789134897319,-3.3684059954364,-1.6842029977182
Li,5.747694424835359e+18,47.57850139003336,14591266.558348864,160.67688409973974,8033.844204986986,-0.8033844204986986,-3.570597424438661,-1.7852987122193305
Li,6.092704661368687e+18,47.57850139003336,15467119.718681231,170.3216504514717,8516.082522573584,-0.8516082522573585,-3.78492556558826,-1.89246278279413
Li,6.458424430196991e+18,47.57850139003336,16395546.708392741,180.54535209001043,9027.267604500521,-0.9027267604500522,-4.012118935333565,-2.0060594676667827
Li,6.846096838574672e+18,47.57850139003336,17379703.316216905,191.38274009735076,9569.137004867538,-0.9569137004867538,-4.252949779941129,-2.1264748899705643
Li,7.257039612324231e+18,47.57850139003336,18422934.759784613,202.8706515186812,10143.53257593406,-1.014353257593406,-4.508236700415138,-2.254118350207569
Li,7.692649574879161e+18,47.57850139003336,19528787.0562545,215.04813457409523,10752.406728704762,-1.0752406728704762,-4.778847434979895,-2.3894237174899473
Li,8.154407395185187e+18,47.57850139003336,20701019.075475037,227.95658138624202,11397.829069312102,-1.1397829069312102,-5.065701808583157,-2.5328509042915783
Li,8.643882620598297e+18,47.57850139003336,21943615.31664789,241.63986867506637,12081.993433753318,-1.2081993433753317,-5.3697748594459185,-2.6848874297229592
Li,9.162739011886769e+18,47.57850139003336,23260799.451921385,256.1445068978708,12807.22534489354,-1.2807225344893542,-5.692100153286019,-2.8460500766430097
Li,9.712740198471207e+18,47.57850139003336,24657048.682949636,271.5197983416359,13575.989917081795,-1.3575989917081797,-6.033773296480799,-3.0168866482403995
Li,1.0295755673125085e+19,47.57850139003336,26137108.959216096,287.8180047049638,14390.900235248191,-1.4390900235248192,-6.3959556601103085,-3.1979778300551542
Li,1.0913767146512693e+19,47.57850139003336,27706011.10985101,305.0945247392825,15254.726236964125,-1.5254726236964125,-6.779878327539611,-3.3899391637698053
Li,1.1568875283162786e+19,47.57850139003336,29369087.943772737,323.40808255309037,16170.404127654518,-1.6170404127654519,-7.186846278957565,-3.5934231394787823
Li,1.2263306841775593e+19,47.57850139003336,31131992.376281668,342.82092721934583,17141.04636096729,-1.7141046360967291,-7.618242827096575,-3.8091214135482874
Li,1.2999422244132422e+19,47.57850139003336,33000716.64371737,363.3990443644496,18169.95221822248,-1.816995221822248,-8.075534319209991,-4.0377671596049955
Li,1.377972359833554e+19,47.57850139003336,34981612.67149192,385.2123804580356,19260.61902290178,-1.9260619022901782,-8.560275121289681,-4.280137560644841
Li,1.460686320364986e+19,47.57850139003336,37081413.664731815,408.33508056594894,20416.754028297448,-2.041675402829745,-9.074112901465533,-4.537056450732766
Li,1.548365256585496e+19,47.57850139003336,39307256.99491648,432.8457403745468,21642.28701872734,-2.164228701872734,-9.618794230545486,-4.809397115272743
Li,1.6413071953751267e+19,47.57850139003336,41666708.4603066,458.82767334297233,22941.383667148617,-2.294138366714862,-10.19617051873272,-5.09808525936636
Li,1.7398280529303622e+19,47.57850139003336,44167788.00262541,486.3691938914713,24318.459694573565,-2.4318459694573566,-10.808204308699363,-5.404102154349681
Li,1.8442627085855328e+19,47.57850139003336,46818996.96740544,515.563917588326,25778.1958794163,-2.5778195879416304,-11.456975946407248,-5.728487973203624
Li,1.9549661430912594e+19,47.57850139003336,49629347.00066081,546.5110793557668,27325.55396778834,-2.732555396778834,-12.144690652350373,-6.072345326175187
Li,2.0723146452190294e+19,47.57850139003336,52608390.680106774,579.3158707764621,28965.793538823105,-2.8965793538823106,-12.873686017254713,-6.436843008627356
Li,2.1967070907932353e+19,47.57850139003336,55766253.98504427,614.0897976471176,30704.48988235588,-3.0704489882355883,-13.646439947713727,-6.8232199738568635
Li,2.3285662984981967e+19,47.57850139003336,59113670.71527674,650.9510589945326,32547.55294972663,-3.254755294972663,-14.465579088767393,-7.232789544383697
Li,2.468340467068651e+19,47.57850139003336,62662018.97605178,690.0249488424183,34501.24744212092,-3.450124744212092,-15.333887752053744,-7.666943876026872
Li,2.6165046987488236e+19,47.57850139003336,66423359.85304226,731.4442820946101,36572.214104730505,-3.6572214104730505,-16.254317379880224,-8.127158689940112
Li,2.773562614198418e+19,47.57850139003336,70410478.40882613,775.3498459822799,38767.492299114,-3.8767492299114,-17.229996577384,-8.614998288692
Li,2.9400480643347137e+19,47.57850139003336,74636927.14021456,821.8908786096515,41094.54393048258,-4.109454393048258,-18.264241746881147,-9.132120873440574
Li,3.1165269449294365e+19,47.57850139003336,79117072.0441434,871.2255762248304,43561.27881124152,-4.356127881124152,-19.360568360551788,-9.680284180275894
Li,3.303599120128346e+19,47.57850139003336,83866141.44870837,923.5216309399912,46176.08154699956,-4.617608154699956,-20.522702909777582,-10.261351454888791
Li,3.50190046143172e+19,47.57850139003336,88900277.77532515,978.9568007286805,48947.84003643403,-4.8947840036434025,-21.754595571748457,-10.877297785874228
Li,3.712105009066372e+19,47.57850139003336,94236592.40795666,1037.7195136376895,51885.975681884476,-5.188597568188448,-23.060433636393103,-11.530216818196552
Li,3.934927263095861e+19,47.57850139003336,99893223.85591248,1100.009508267257,55000.475413362845,-5.500047541336285,-24.444655739272378,-12.222327869636189
Li,4.171124612056533e+19,47.57850139003336,105889399.40791956,1166.0385126966407,58301.925634832034,-5.8301925634832035,-25.91196694881424,-12.95598347440712
Li,4.421499907374468e+19,47.57850139003336,112245500.48702998,1236.0309641627612,61801.548208138054,-6.180154820813805,-27.46735475917247,-13.733677379586235
Li,4.6869041923142115e+19,47.57850139003336,118983131.92851828,1310.2247719382308,65511.238596911535,-6.551123859691153,-29.11610604307179,-14.558053021535896
Li,4.9682395947343675e+19,47.57850139003336,126125195.41622783,1388.872126001616,69443.60630008079,-6.944360630008079,-30.863825022258133,-15.431912511129067
Li,5.266462393484259e+19,47.57850139003336,133695967.32702084,1472.2403542490824,73612.01771245412,-7.361201771245413,-32.716452316646276,-16.358226158323138
Li,5.582586268862678e+19,47.57850139003336,141721181.2478825,1560.6128311606287,78030.64155803144,-7.803064155803144,-34.68028513690286,-17.34014256845143
Li,5.917685748188806e+19,47.57850139003336,150228115.44620064,1654.2899410099571,82714.49705049786,-8.271449705049786,-36.761998689110165,-18.380999344555082
Li,6.272899858196231e+19,47.57850139003336,159245685.5905172,1753.5900988917676,87679.50494458838,-8.767950494458837,-38.968668864261495,-19.484334432130748
Li,6.649435996665032e+19,47.57850139003336,168804543.0369219,1858.8508330370908,92942.54165185454,-9.294254165185455,-41.30779628971314,-20.65389814485657
Li,7.048574036451889e+19,47.57850139003336,178937179.01517105,1970.4299320955224,98521.49660477611,-9.852149660477611,-43.78733182434494,-21.89366591217247
Li,7.471670675868067e+19,47.57850139003336,189678035.06866577,2088.706661284044,104435.3330642022,-10.443533306420221,-46.415703584089876,-23.207851792044938
Li,7.920164050192541e+19,47.57850139003336,201063620.12368405,2214.0830515362086,110704.15257681043,-11.070415257681043,-49.20184558969353,-24.600922794846763
Li,8.395578619995103e+19,47.57850139003336,213132634.58579272,2346.9852660336014,117349.26330168007,-11.734926330168008,-52.15522813408004,-26.07761406704002
Li,8.899530352885224e+19,47.57850139003336,225926101.88525203,2487.865048764515,124393.25243822575,-12.439325243822577,-55.28588997254479,-27.642944986272393
Li,9.433732216299774e+19,47.57850139003336,239487507.9185445,2637.201260033581,131860.06300167905,-13.186006300167906,-58.604472445190694,-29.302236222595347
Li,1e+20,47.57850139003336,253862948.8600001,2795.501504141677,139775.07520708384,-13.977507520708384,-62.12225564759282,-31.06112782379641
Li,1e+18,49.99386441967516,2734376.0698321504,30.1105476416736,1505.52738208368,-0.150552738208368,-0.66912328092608,-0.33456164046304
Li,1.0600258488068824e+18,49.99386441967516,2898509.3143810523,31.91795882190513,1595.8979410952566,-0.15958979410952567,-0.7092879738201142,-0.3546439869100571
Li,1.1236548001387516e+18,49.99386441967516,3072494.79625143,33.833861392373116,1691.6930696186557,-0.16916930696186558,-0.7518635864971804,-0.3759317932485902
Li,1.191103133283008e+18,49.99386441967516,3256923.904351151,35.86476764086471,1793.2383820432356,-0.17932383820432357,-0.7969948364636604,-0.3984974182318302
Li,1.2626001098748577e+18,49.99386441967516,3452423.5262092543,38.01758076076922,1900.879038038461,-0.1900879038038461,-0.8448351280170938,-0.4224175640085469
Li,1.3383887531737592e+18,49.99386441967516,3659658.178810816,40.29961831551861,2014.9809157759303,-0.20149809157759305,-0.8955470736781913,-0.44777353683909565
Li,1.418726674116599e+18,49.99386441967516,3879332.2673369837,42.718637111500996,2135.9318555750497,-0.21359318555750498,-0.9493030469222443,-0.47465152346112216
Li,1.5038869469554132e+18,49.99386441967516,4112192.4794878135,45.28285956399203,2264.142978199601,-0.22641429781996014,-1.0062857680887118,-0.5031428840443559
Li,1.5941590374560028e+18,49.99386441967516,4359030.323526348,48.0010016457235,2400.050082286175,-0.2400050082286175,-1.0666889254605223,-0.5333444627302611
Li,1.689849786812462e+18,49.99386441967516,4620684.8186709555,50.882302513088604,2544.1151256544304,-0.25441151256544303,-1.1307178336241912,-0.5653589168120956
Li,1.7912844546220096e+18,49.99386441967516,4898045.346980756,53.93655591068532,2696.827795534266,-0.2696827795534266,-1.1985901313485627,-0.5992950656742814
Li,1.898807824465269e+18,49.99386441967516,5192054.6764278775,57.17414346094409,2858.7071730472044,-0.28587071730472047,-1.2705365213543132,-0.6352682606771566
Li,2.0127853758499466e+18,49.99386441967516,5503712.165432204,60.60606995199371,3030.3034975996857,-0.30303034975996856,-1.3468015544887493,-0.6734007772443746
Li,2.133604526501402e+18,49.99386441967516,5834077.15975099,64.24400074371091,3212.2000371855456,-0.3212200037185546,-1.4276444609713537,-0.7138222304856768
Li,2.2616759492228552e+18,49.99386441967516,6184272.593269887,68.10030141910214,3405.0150709551067,-0.3405015070955107,-1.5133400315356031,-0.7566700157678016
Li,2.3974349678010685e+18,49.99386441967516,6555488.804934055,72.1880798157883,3609.403990789415,-0.3609403990789415,-1.6041795514619623,-0.8020897757309812
Li,2.541343036702629e+18,49.99386441967516,6948987.584794236,76.52123058046998,3826.0615290234987,-0.3826061529023499,-1.7004717906771107,-0.8502358953385554
Li,2.693889309590164e+18,49.99386441967516,7366106.462919997,81.11448239780984,4055.7241198904917,-0.4055724119890492,-1.802544053284663,-0.9012720266423315
Li,2.8555923019901005e+18,49.99386441967516,7808263.255758633,85.9834480542693,4299.172402713465,-0.42991724027134653,-1.9107432900948735,-0.9553716450474368
Li,3.0270016537634555e+18,49.99386441967516,8276960.885393136,91.1446775070693,4557.233875353465,-0.4557233875353465,-2.0254372779348735,-1.0127186389674367
Li,3.208699997370444e+18,49.99386441967516,8773792.488080224,96.61571413866069,4830.785706933035,-0.4830785706933035,-2.1470158697480155,-1.0735079348740078
Li,3.401304938279246e+18,49.99386441967516,9300446.829432689,102.41515438791691,5120.757719395846,-0.5120757719395846,-2.2758923197314878,-1.1379461598657439
Li,3.6054711542504986e+18,49.99386441967516,9858714.044652663,108.56271096073954,5428.135548036977,-0.5428135548036976,-2.412504688016434,-1.206252344008217
Li,3.821892620633115e+18,49.99386441967516,10450491.723327272,115.07927983493416,5753.9639917467075,-0.5753963991746708,-2.5573173296652034,-1.2786586648326017
Li,4.051304969235378e+18,49.99386441967516,11077791.35946929,121.98701128711083,6099.350564355542,-0.6099350564355542,-2.710822473046908,-1.355411236523454
Li,4.294487988789272e+18,49.99386441967516,11742745.188726984,129.3093851830344,6465.4692591517205,-0.646546925915172,-2.8735418929563203,-1.4367709464781602
Li,4.5522682755073096e+18,49.99386441967516,12447613.436003257,137.07129078734218,6853.564539367108,-0.6853564539367109,-3.046028684163159,-1.5230143420815796
Li,4.825522042741279e+18,49.99386441967516,13194791.998119304,145.29911136390737,7264.955568195369,-0.7264955568195369,-3.2288691414201645,-1.6144345707100822
Li,5.115178099293145e+18,49.99386441967516,13986820.587636678,154.02081385441167,7701.040692720583,-0.7701040692720583,-3.4226847523202593,-1.7113423761601296
Li,5.422221006501592e+18,49.99386441967516,14826391.36551915,163.26604393994958,8163.302196997479,-0.816330219699748,-3.628134309776658,-1.814067154888329
Li,5.747694424835359e+18,49.99386441967516,15716358.091977468,173.0662268087868,8653.31134043934,-0.8653311340439341,-3.845916151306374,-1.922958075653187
Li,6.092704661368687e+18,49.99386441967516,16659745.82660133,183.45467397278867,9172.733698639433,-0.9172733698639434,-4.076770532728638,-2.038385266364319
Li,6.458424430196991e+18,49.99386441967516,17659761.21074999,194.46669649559516,9723.334824779758,-0.9723334824779759,-4.32148214434656,-2.16074107217328
Li,6.846096838574672e+18,49.99386441967516,18719803.367152117,206.13972501741367,10306.986250870683,-1.0306986250870684,-4.580882778164749,-2.2904413890823747
Li,7.257039612324231e+18,49.99386441967516,19843475.453763362,218.5134369844013,10925.671849220065,-1.0925671849220067,-4.855854155208919,-2.4279270776044597
Li,7.692649574879161e+18,49.99386441967516,21034596.911154043,231.6298915150992,11581.49457575496,-1.158149457575496,-5.14733092255776,-2.57366546127888
Li,8.154407395185187e+18,49.99386441967516,22297216.445056695,245.53367236233913,12276.683618116956,-1.2276683618116957,-5.456303830274203,-2.7281519151371016
Li,8.643882620598297e+18,49.99386441967516,23635625.788202,260.2720394565595,13013.601972827975,-1.3013601972827975,-5.783823099034656,-2.891911549517328
Li,9.162739011886769e+18,49.99386441967516,25054374.28822066,275.8950895456378,13794.75447728189,-1.379475447728189,-6.131001989903062,-3.065500994951531
Li,9.712740198471207e+18,49.99386441967516,26558284.371196438,292.4559264772656,14622.79632386328,-1.462279632386328,-6.499020588383681,-3.2495102941918406
Li,1.0295755673125085e+19,49.99386441967516,28152467.933431834,310.01084170266415,15500.542085133207,-1.5500542085133209,-6.889129815614759,-3.4445649078073797
Li,1.0913767146512693e+19,49.99386441967516,29842343.71714462,328.6195056152026,16430.975280760133,-1.6430975280760134,-7.302655680337838,-3.651327840168919
Li,1.1568875283162786e+19,49.99386441967516,31633655.72915296,348.3451703742532,17417.25851871266,-1.7417258518712662,-7.741003786094517,-3.8705018930472583
Li,1.2263306841775593e+19,49.99386441967516,33532492.765160065,369.25488490374585,18462.744245187292,-1.8462744245187293,-8.205664108972131,-4.102832054486066
Li,1.2999422244132422e+19,49.99386441967516,35545309.10599944,391.41972279618085,19570.986139809043,-1.9570986139809043,-8.698216062137353,-4.349108031068677
Li,1.377972359833554e+19,49.99386441967516,37678946.45619006,414.9150238967762,20745.75119483881,-2.074575119483881,-9.220333864372805,-4.610166932186402
Li,1.460686320364986e+19,49.99386441967516,39940657.19937195,439.8206503889081,21991.032519445405,-2.199103251944541,-9.773792230864625,-4.886896115432313
Li,1.548365256585496e+19,49.99386441967516,42338129.04966897,466.2212582512974,23311.06291256487,-2.331106291256487,-10.360472405584387,-5.1802362027921935
Li,1.6413071953751267e+19,49.99386441967516,44879511.18277068,494.20658500964436,24710.329250482217,-2.4710329250482217,-10.982368555769876,-5.491184277884938
Li,1.7398280529303622e+19,49.99386441967516,47573441.93555445,523.8717547607989,26193.587738039947,-2.6193587738039947,-11.641594550239978,-5.820797275119989
Li,1.8442627085855328e+19,49.99386441967516,50429078.16840105,555.3176015062668,27765.88007531334,-2.776588007531334,-12.340391144583707,-6.170195572291854
Li,1.9549661430912594e+19,49.99386441967516,53456126.390007935,588.6510118940824,29432.55059470412,-2.9432550594704123,-13.081133597646277,-6.540566798823138
Li,2.0723146452190294e+19,49.99386441967516,56664875.75049616,623.985288534055,31199.26442670275,-3.119926442670275,-13.866339745201223,-6.933169872600612
Li,2.1967070907932353e+19,49.99386441967516,60066233.014956236,661.4405351213194,33072.02675606597,-3.307202675606597,-14.698678558251544,-7.349339279125772
Li,2.3285662984981967e+19,49.99386441967516,63671759.63631096,701.144064677255,35057.20323386275,-3.505720323386275,-15.58097921505011,-7.790489607525055
Li,2.468340467068651e+19,49.99386441967516,67493711.05350831,743.2308322954148,37161.54161477074,-3.716154161477074,-16.516240717675885,-8.258120358837942
Li,2.6165046987488236e+19,49.99386441967516,71545078.34862162,787.8438938633929,39392.194693169644,-3.9392194693169644,-17.507642085853178,-8.753821042926589
Li,2.773562614198418e+19,49.99386441967516,75839632.40445255,835.1348923198624,41756.74461599312,-4.175674461599312,-18.55855316266361,-9.279276581331805
Li,2.9400480643347137e+19,49.99386441967516,80391970.71273173,885.2645730996063,44263.22865498032,-4.426322865498032,-19.672546068880145,-9.836273034440072
Li,3.1165269449294365e+19,49.99386441967516,85217566.99202152,938.403330518573,46920.166525928646,-4.692016652592865,-20.853407344857175,-10.426703672428587
Li,3.303599120128346e+19,49.99386441967516,90332823.78397496,994.7317869561556,49736.58934780778,-4.973658934780778,-22.1051508212479,-11.05257541062395
Li,3.50190046143172e+19,49.99386441967516,95755128.20673059,1054.4414068033857,52722.07034016928,-5.272207034016929,-23.432031262297464,-11.716015631148732
Li,3.712105009066372e+19,49.99386441967516,101502911.05495144,1117.735147263882,55886.7573631941,-5.58867573631941,-24.83855882808627,-12.419279414043135
Li,3.934927263095861e+19,49.99386441967516,107595709.4473944,1184.8281482196826,59241.40741098413,-5.924140741098413,-26.329514404881838,-13.164757202440919
Li,4.171124612056533e+19,49.99386441967516,114054233.23495294,1255.9484635068554,62797.423175342774,-6.279742317534278,-27.909965855707902,-13.954982927853951
Li,4.421499907374468e+19,49.99386441967516,120900435.39489813,1331.3378360865433,66566.89180432717,-6.656689180432717,-29.585285246367633,-14.792642623183816
Li,4.6869041923142115e+19,49.99386441967516,128157586.6505996,1411.2525197463679,70562.62598731839,-7.0562625987318395,-31.361167105474845,-15.680583552737422
Li,4.9682395947343675e+19,49.99386441967516,135850354.57034233,1495.964150124983,74798.20750624915,-7.479820750624915,-33.24364778055518,-16.62182389027759
Li,5.266462393484259e+19,49.99386441967516,144004887.41414306,1585.7606680209014,79288.03340104508,-7.9288033401045075,-35.23912595602003,-17.619562978010016
Li,5.582586268862678e+19,49.99386441967516,152648903.01351655,1680.9472981234253,84047.36490617126,-8.404736490617127,-37.354384402742795,-18.677192201371398
Li,5.917685748188806e+19,49.99386441967516,161811782.98634234,1781.8475864929194,89092.37932464597,-8.909237932464597,-39.59661303317599,-19.798306516587996
Li,6.272899858196231e+19,49.99386441967516,171524672.6070526,1888.8045003166515,94440.22501583258,-9.444022501583259,-41.97343334037004,-20.98671667018502
Li,6.649435996665032e+19,49.99386441967516,181820586.67161354,2002.181593678418,100109.0796839209,-10.010907968392091,-44.492924303964855,-22.246462151982428
Li,7.048574036451889e+19,49.99386441967516,192734521.71714252,2122.364243304482,106118.2121652241,-10.611821216522412,-47.16364985121072,-23.58182492560536
Li,7.471670675868067e+19,49.99386441967516,204303574.97760248,2249.7609584862103,112488.04792431051,-11.248804792431052,-49.99468796636023,-24.997343983180116
Li,7.920164050192541e+19,49.99386441967516,216567070.47991365,2384.804769631931,119240.23848159653,-11.924023848159655,-52.995661547376244,-26.497830773688122
Li,8.395578619995103e+19,49.99386441967516,229566692.70909035,2527.9547001677884,126397.73500838941,-12.639773500838942,-56.17677111483974,-28.08838555741987
Li,8.899530352885224e+19,49.99386441967516,243346628.29674226,2679.697326790708,133984.8663395354,-13.39848663395354,-59.548829484237956,-29.774414742118978
Li,9.433732216299774e+19,49.99386441967516,257953716.21454716,2840.5484333768545,142027.42166884273,-14.202742166884274,-63.123298519485665,-31.561649259742833
Li,1e+20,49.99386441967516,273437606.983215,3011.0547641673597,150552.73820836798,-15.055273820836799,-66.91232809260799,-33.456164046303996
Li,1e+18,52.531845404790914,2945216.1195031325,32.43228729937206,1621.6143649686028,-0.1621614364968603,-0.7207174955416014,-0.3603587477708007
Li,1.0600258488068824e+18,52.531845404790914,3122005.2169960197,34.37906287326553,1718.9531436632765,-0.17189531436632766,-0.7639791749614563,-0.38198958748072814
Li,1.1236548001387516e+18,52.531845404790914,3309406.2301257215,36.442695303418475,1822.1347651709236,-0.18221347651709238,-0.8098376734092995,-0.40491883670464973
Li,1.191103133283008e+18,52.531845404790914,3508056.1481358027,38.63019902181676,1931.5099510908378,-0.1931509951090838,-0.8584488671514835,-0.42922443357574175
Li,1.2626001098748577e+18,52.531845404790914,3718630.196089857,40.94900950768011,2047.4504753840054,-0.20474504753840053,-0.909977989059558,-0.454988994529779
Li,1.3383887531737592e+18,52.531845404790914,3941844.1300090547,43.40700856117971,2170.3504280589855,-0.21703504280589855,-0.964600190248438,-0.482300095124219
Li,1.418726674116599e+18,52.531845404790914,4178456.6697772746,46.01255109423213,2300.6275547116065,-0.23006275547116067,-1.0225011354273807,-0.5112505677136904
Li,1.5038869469554132e+18,52.531845404790914,4429272.078083434,48.77449352943345,2438.7246764716724,-0.24387246764716725,-1.08387763398741,-0.541938816993705
Li,1.5941590374560028e+18,52.531845404790914,4695142.894167017,51.7022239036635,2585.111195183175,-0.2585111195183175,-1.1489383089703,-0.57446915448515
Li,1.689849786812462e+18,52.531845404790914,4976972.831658995,54.80569377868438,2740.284688934219,-0.2740284688934219,-1.2179043061929864,-0.6089521530964932
Li,1.7912844546220096e+18,52.531845404790914,5275719.850368119,58.095452067199986,2904.7726033599993,-0.29047726033599996,-1.2910100459377776,-0.6455050229688888
Li,1.898807824465269e+18,52.531845404790914,5592399.412453785,61.58268088935322,3079.134044467661,-0.3079134044467661,-1.3685040197634049,-0.6842520098817024
Li,2.0127853758499466e+18,52.531845404790914,5928087.934053433,65.27923358154003,3263.9616790770015,-0.32639616790770015,-1.4506496351453342,-0.7253248175726671
Li,2.133604526501402e+18,52.531845404790914,6283926.444096777,69.19767498673414,3459.883749336707,-0.3459883749336707,-1.5377261108163143,-0.7688630554081571
Li,2.2616759492228552e+18,52.531845404790914,6661124.4627437005,73.35132416327563,3667.5662081637815,-0.36675662081637816,-1.6300294258505696,-0.8150147129252848
Li,2.3974349678010685e+18,52.531845404790914,7060964.1126281805,77.75429965728505,3887.7149828642523,-0.38877149828642527,-1.727873325717446,-0.863936662858723
Li,2.541343036702629e+18,52.531845404790914,7484804.476883622,82.42156749259826,4121.078374629913,-0.41210783746299134,-1.831590388724406,-0.915795194362203
Li,2.693889309590164e+18,52.531845404790914,7934086.218762115,87.36899204133522,4368.449602066761,-0.4368449602066761,-1.9415331564741163,-0.9707665782370581
Li,2.8555923019901005e+18,52.531845404790914,8410336.4785503,92.61338994801814,4630.669497400907,-0.4630669497400907,-2.058075332178181,-1.0290376660890905
Li,3.0270016537634555e+18,52.531845404790914,8915174.064426769,98.17258729053071,4908.629364526536,-0.4908629364526536,-2.181613050900683,-1.0908065254503414
Li,3.208699997370444e+18,52.531845404790914,9450314.954905089,104.06548017221259,5203.27400861063,-0.520327400861063,-2.312566226049169,-1.1562831130245845
Li,3.401304938279246e+18,52.531845404790914,10017578.13156564,110.31209895104541,5515.6049475522705,-0.5515604947552271,-2.4513799766898985,-1.2256899883449492
Li,3.6054711542504986e+18,52.531845404790914,10618891.761902131,116.93367632425071,5846.683816212535,-0.5846683816212536,-2.598526140538905,-1.2992630702694525
Li,3.821892620633115e+18,52.531845404790914,11256299.75329872,123.95271949972316,6197.635974986158,-0.6197635974986158,-2.7545048777716254,-1.3772524388858127
