material,electron_density,electron_temperature_ev,ion_current_density,net_current_density,ohmic_heat_flux,plasma_heat_flux,retained_heat_flux,delta_b,feedback,classification,semi_infinite_delta_t
Li,2.1967070907932353e+19,58.00087646751577,184873.46136604476,3697.4692273208952,0.08544549179365611,75059759.5636981,75059759.64914359,4.6463768645702614e-05,9.292753729140523e-06,weak-feedback,826.5470480901494
Li,2.3285662984981967e+19,58.00087646751577,195970.647806408,3919.41295612816,0.096011237004158,79565285.34274958,79565285.43876082,4.925279579742753e-05,9.850559159485506e-06,weak-feedback,876.161236290453
Li,2.468340467068651e+19,58.00087646751577,207733.95228222222,4154.679045644444,0.10788348732698143,84341259.13100992,84341259.2388934,5.2209236671280157e-05,1.044184733425603e-05,weak-feedback,928.7535582577472
Li,2.6165046987488236e+19,58.00087646751577,220203.35909397106,4404.067181879421,0.12122379839067089,89403914.79979002,89403914.92101382,5.5343140418033173e-05,1.1068628083606635e-05,weak-feedback,984.5027790001718
Li,2.773562614198418e+19,58.00087646751577,233421.25263371336,4668.425052674267,0.13621370295272958,94770460.67230561,94770460.80851932,5.8665159397264087e-05,1.1733031879452817e-05,weak-feedback,1043.59839404733
Li,2.9400480643347137e+19,58.00087646751577,247432.56145261775,4948.651229052355,0.15305718116750866,100459138.01598,100459138.1690372,6.218658538547592e-05,1.2437317077095184e-05,weak-feedback,1106.2412735589614
Li,3.1165269449294365e+19,58.00087646751577,262284.91097627225,5245.698219525445,0.17198343631457766,106489283.04579696,106489283.2177804,6.591938795764079e-05,1.3183877591528157e-05,weak-feedback,1172.6443450967877
Li,3.303599120128346e+19,58.00087646751577,278028.78538686055,5560.575707737211,0.19325001375923243,112881392.64945728,112881392.84270729,6.987625517262835e-05,1.397525103452567e-05,weak-feedback,1243.0333173803172
Li,3.50190046143172e+19,58.00087646751577,294717.6992224534,5894.353984449068,0.21714630558744125,119657194.05774394,119657194.27489024,7.407063670081168e-05,1.4814127340162335e-05,weak-feedback,1317.6474474867107
Li,3.712105009066372e+19,58.00087646751577,312408.3792766927,6248.167585533854,0.24399748860572476,126839718.69690986,126839718.94090734,7.851678954044414e-05,1.570335790808883e-05,weak-feedback,1396.740354102471
Li,3.934927263095861e+19,58.00087646751577,331160.9574171586,6623.219148343172,0.2741689492936228,134453380.47411808,134453380.74828702,8.322982647820061e-05,1.6645965295640124e-05,weak-feedback,1480.5808795912596
Li,4.171124612056533e+19,58.00087646751577,351039.17497782345,7020.783499556469,0.3080712559227774,142524058.76203173,142524059.070103,8.822576745860417e-05,1.7645153491720834e-05,weak-feedback,1569.4540038080686
Li,4.421499907374468e+19,58.00087646751577,372110.59942033194,7442.211988406639,0.34616574550239687,151079186.36462343,151079186.71078917,9.352159403694474e-05,1.8704318807388948e-05,weak-feedback,1663.6618127658512
Li,4.6869041923142115e+19,58.00087646751577,394446.8540005784,7888.9370800115685,0.38897080157738406,160147842.76321447,160147843.15218526,9.913530710078583e-05,1.9827061420157167e-05,weak-feedback,1763.5245254472818
Li,4.9682395947343675e+19,58.00087646751577,418123.86122116423,8362.477224423284,0.4370689083062385,169760852.9596662,169760853.3967351,0.00010508598805624061,2.1017197611248124e-05,weak-feedback,1869.3815822515355
Li,5.266462393484259e+19,58.00087646751577,443222.1008973757,8864.442017947515,0.4911145768097088,179950892.2527505,179950892.74386507,0.00011139386368702638,2.2278772737405275e-05,weak-feedback,1981.592798776379
Li,5.582586268862678e+19,58.00087646751577,469826.8837137103,9396.537674274206,0.5518432516503406,190752597.30377766,190752597.85562092,0.00011808037490671827,2.3616074981343653e-05,weak-feedback,2100.5395888566472
Li,5.917685748188806e+19,58.00087646751577,498028.6412009182,9960.572824018363,0.6200813186410822,202202683.86905438,202202684.48913568,0.00012516824963792892,2.5033649927585785e-05,weak-feedback,2226.6262610168887
Li,6.272899858196231e+19,58.00087646751577,527923.2331191417,10558.464662382834,0.696757350167419,214340071.59932408,214340072.29608142,0.0001326815800661174,2.653631601322348e-05,weak-feedback,2360.2813927445964
Li,6.649435996665032e+19,58.00087646751577,559612.2732919918,11192.245465839836,0.7829147410475774,227206016.33040142,227206017.11331615,0.00014064590453062443,2.8129180906124886e-05,weak-feedback,2501.95928725538
Li,7.048574036451889e+19,58.00087646751577,593203.4749990928,11864.069499981855,0.8797259068774982,240844250.3146642,240844251.19439012,0.0001490882943312869,2.981765886625738e-05,weak-feedback,2652.1415177017143
Li,7.471670675868067e+19,58.00087646751577,628811.0171011055,12576.22034202211,0.9885082380693172,255301130.87005922,255301131.85856745,0.00015803744574569272,3.160748914913854e-05,weak-feedback,2811.338564074133
Li,7.920164050192541e+19,58.00087646751577,666555.9321417185,13331.11864283437,1.1107420266832881,270625797.9518915,270625799.0626335,0.00016752377756984956,3.350475551396991e-05,weak-feedback,2980.091548358826
Li,8.395578619995103e+19,58.00087646751577,706566.5177457877,14131.330354915755,1.2480906099985216,286870341.1829936,286870342.4310842,0.00017757953451381513,3.5515906902763026e-05,weak-feedback,3158.9740738495475
Li,8.899530352885224e+19,58.00087646751577,748978.7727120018,14979.575454240037,1.4024230049329414,304089976.91002274,304089978.31244576,0.00018823889680373796,3.764777936074759e-05,weak-feedback,3348.5941748658042
Li,9.433732216299774e+19,58.00087646751577,793936.8592823768,15878.737185647537,1.5758393413179117,322343235.8877121,322343237.46355146,0.00019953809636285346,3.990761927257069e-05,weak-feedback,3549.596383504546
Li,1e+20,58.00087646751577,841593.5931598719,16831.871863197437,1.7706994401193596,341692162.2290292,341692163.9997286,0.00021151553996634324,4.230310799326865e-05,weak-feedback,3762.663920450394
Li,1e+18,60.94534021928508,8626.912543855788,172.53825087711576,0.00018605905009834084,3680390.840191164,3680390.840377223,2.168179605675118e-06,4.3363592113502365e-07,weak-feedback,40.52792333936719
Li,1.0600258488068824e+18,60.94534021928508,9144.750291883473,182.89500583766946,0.00020906614475225716,3901309.4243147136,3901309.4245237797,2.298326426871539e-06,4.5966528537430776e-07,weak-feedback,42.96064633832332
Li,1.1236548001387516e+18,60.94534021928508,9693.671690280766,193.87343380561532,0.00023491817709737691,4135488.8339674943,4135488.8342024125,2.4362854214797927e-06,4.872570842959585e-07,weak-feedback,45.53939560021996
Li,1.191103133283008e+18,60.94534021928508,10275.542561545115,205.5108512309023,0.0002639669373353128,4383725.061457777,4383725.061721744,2.5825255218399505e-06,5.165051043679901e-07,weak-feedback,48.27293647544016
Li,1.2626001098748577e+18,60.94534021928508,10892.340725753107,217.84681451506214,0.0002966077162147493,4646861.879207783,4646861.879504391,2.73754380835383e-06,5.47508761670766e-07,weak-feedback,51.17056046196413
Li,1.3383887531737592e+18,60.94534021928508,11546.162723310212,230.92325446620424,0.00033328468408289573,4925793.707795575,4925793.70812886,2.9018671990962948e-06,5.803734398192589e-07,weak-feedback,54.24211678782525
Li,1.418726674116599e+18,60.94534021928508,12239.23094123929,244.7846188247858,0.00037449693508247303,5221468.656153605,5221468.656528102,3.0760542408468996e-06,6.152108481693799e-07,weak-feedback,57.49804588933003
Li,1.5038869469554132e+18,60.94534021928508,12973.901167230639,259.4780233446128,0.0004208052787426714,5534891.744257757,5534891.7446785625,3.260697007629746e-06,6.521394015259492e-07,weak-feedback,60.94941489883655
Li,1.5941590374560028e+18,60.94534021928508,13752.67059713026,275.0534119426052,0.00047283987138292785,5867128.319261035,5867128.319733875,3.456423113214782e-06,6.912846226429564e-07,weak-feedback,64.6079552627169
Li,1.689849786812462e+18,60.94534021928508,14578.18632308446,291.5637264616892,0.0005313087911764171,6219307.676683578,6219307.677214886,3.6638978444212278e-06,7.327795688842455e-07,weak-feedback,68.4861026173699
Li,1.7912844546220096e+18,60.94534021928508,15453.25433119249,309.06508662384977,0.0005970076735612984,6592626.898967669,6592626.899564677,3.883826422474318e-06,7.767652844948635e-07,weak-feedback,72.59703905882505
Li,1.898807824465269e+18,60.94534021928508,16380.849039250948,327.616980785019,0.0006708305381168219,6988354.924445287,6988354.925116118,4.116956400101937e-06,8.233912800203874e-07,weak-feedback,76.9547379496157
Li,2.0127853758499466e+18,60.94534021928508,17364.123407009392,347.28246814018786,0.0007537819542346288,7407836.8605488725,7407836.861302654,4.364080202518982e-06,8.728160405037964e-07,weak-feedback,81.57401141522263
Li,2.133604526501402e+18,60.94534021928508,18406.419653302437,368.1283930660488,0.0008469907111336957,7852498.555926166,7852498.556773156,4.626037820936458e-06,9.252075641872917e-07,weak-feedback,86.47056069153113
Li,2.2616759492228552e+18,60.94534021928508,19511.2806164876,390.225612329752,0.0009517251782383118,8323851.447000452,8323851.447952177,4.9037196677509096e-06,9.80743933550182e-07,weak-feedback,91.6610294944408
Li,2.3974349678010685e+18,60.94534021928508,20682.461796801537,413.6492359360308,0.001069410564940388,8823497.69544905,8823497.69651846,5.198069603118662e-06,1.0396139206237325e-06,weak-feedback,97.16306059302413
Li,2.541343036702629e+18,60.94534021928508,21923.94412157047,438.4788824314094,0.0012016483146143609,9353135.634063954,9353135.635265602,5.510088143203113e-06,1.1020176286406227e-06,weak-feedback,102.9953557785443
Li,2.693889309590164e+18,60.94534021928508,23239.947476662397,464.79894953324794,0.001350237896795067,9914565.53950454,9914565.540854776,5.840835860999618e-06,1.1681671721999237e-06,weak-feedback,109.1777394331602
Li,2.8555923019901005e+18,60.94534021928508,24634.945050176422,492.6989010035285,0.0015172012940630295,10509695.751564765,10509695.753081966,6.1914369912978e-06,1.23828739825956e-06,weak-feedback,115.73122591439835
Li,3.0270016537634555e+18,60.94534021928508,26113.67853712417,522.2735707424835,0.0017048105168506493,11140549.159754526,11140549.161459336,6.5630832520347806e-06,1.3126166504069561e-06,weak-feedback,122.67809098443423
Li,3.208699997370444e+18,60.94534021928508,27681.174256785118,553.6234851357024,0.001915618520586258,11809270.079243593,11809270.081159212,6.957037895028403e-06,1.3914075790056806e-06,weak-feedback,130.0419475269774
Li,3.401304938279246e+18,60.94534021928508,29342.760237519866,586.8552047503973,0.002152493945891442,12518131.539539909,12518131.541692402,7.374639999859128e-06,1.4749279999718256e-06,weak-feedback,137.84782580912648
Li,3.6054711542504986e+18,60.94534021928508,31104.084327113836,622.0816865422768,0.002418660154570522,13269543.010676999,13269543.013095658,7.817309025495861e-06,1.5634618050991723e-06,weak-feedback,146.12225856101077
Li,3.821892620633115e+18,60.94534021928508,32971.133390209696,659.4226678041939,0.0027177390925875017,14066058.593172321,14066058.59589006,8.286549635136954e-06,1.6573099270273908e-06,weak-feedback,154.8933711624089
Li,4.051304969235378e+18,60.94534021928508,34950.25365808197,699.0050731616394,0.0030538005769106804,14910385.69959483,14910385.70264863,8.78395681066641e-06,1.756791362133282e-06,weak-feedback,164.1909772428962
Li,4.294487988789272e+18,60.94534021928508,37048.17229992419,740.9634459984838,0.003431417676912175,15805394.257251011,15805394.260682428,9.311221274109658e-06,1.8622442548219315e-06,weak-feedback,174.04668002047228
Li,4.5522682755073096e+18,60.94534021928508,39272.020288970765,785.4404057794153,0.003855728943943328,16754126.46326993,16754126.46712566,9.870135234516789e-06,1.974027046903358e-06,weak-feedback,184.4939797231253
