material,electron_density,electron_temperature_ev,heat_flux,retained_heat_flux,semi_infinite_delta_t,lumped_delta_t,thermal_regime
Li,2.9400480643347137e+19,70.70633947509599,135215084.51111066,135215084.51111066,1488.96864954448,321.9406774074064,transient-slab
Li,3.1165269449294365e+19,70.70633947509599,143331484.7303844,143331484.7303844,1578.345256580225,341.2654398342486,transient-slab
Li,3.303599120128346e+19,70.70633947509599,151935078.7620765,151935078.7620765,1673.08677031677,361.75018752875354,transient-slab
Li,3.50190046143172e+19,70.70633947509599,161055110.82831064,161055110.82831064,1773.5152238325995,383.4645495912158,transient-slab
Li,3.712105009066372e+19,70.70633947509599,170722580.5604665,170722580.5604665,1879.9719805150794,406.4823346677774,transient-slab
Li,3.934927263095861e+19,70.70633947509599,180970348.36910987,180970348.36910987,1992.8188943786527,430.88178183121397,transient-slab
Li,4.171124612056533e+19,70.70633947509599,191833247.13884294,191833247.13884294,2112.4395400321246,456.7458265210546,transient-slab
Li,4.421499907374468e+19,70.70633947509599,203348200.62773073,203348200.62773073,2239.2405164757547,484.162382446978,transient-slab
Li,4.6869041923142115e+19,70.70633947509599,215554348.97376427,215554348.97376427,2373.6528291599934,513.2246404137245,transient-slab
Li,4.9682395947343675e+19,70.70633947509599,228493181.73492756,228493181.73492756,2516.1333550031595,544.0313850831609,transient-slab
Li,5.266462393484259e+19,70.70633947509599,242208678.9151518,242208678.9151518,2667.166395348532,576.6873307503614,transient-slab
Li,5.582586268862678e+19,70.70633947509599,256747460.45542747,256747460.45542747,2827.265322138521,611.3034772748273,transient-slab
Li,5.917685748188806e+19,70.70633947509599,272158944.698276,272158944.698276,2996.9743229021497,647.9974873768476,transient-slab
Li,6.272899858196231e+19,70.70633947509599,288495516.3641754,288495516.3641754,3176.8702504867833,686.8940865813701,transient-slab
Li,6.649435996665032e+19,70.70633947509599,305812704.6109148,305812704.6109148,3367.5645838215855,728.1254871688449,transient-slab
Li,7.048574036451889e+19,70.70633947509599,324169371.7811134,324169371.7811134,3569.7055063774715,771.8318375740795,transient-slab
Li,7.471670675868067e+19,70.70633947509599,343627913.4794686,343627913.4794686,3783.9801093883816,818.1616987606395,transient-slab
Li,7.920164050192541e+19,70.70633947509599,364254470.6598116,364254470.6598116,4011.116727322779,867.2725491900277,transient-slab
Li,8.395578619995103e+19,70.70633947509599,386119154.4428684,386119154.4428684,4251.887413543813,919.3313201020677,transient-slab
Li,8.899530352885224e+19,70.70633947509599,409296284.4288974,409296284.4288974,4507.11056457308,974.5149629259462,transient-slab
Li,9.433732216299774e+19,70.70633947509599,433864641.3152451,433864641.3152451,4777.653701878046,1033.0110507505835,transient-slab
Li,1e+20,70.70633947509599,459907734.67748624,459907734.67748624,5064.43642063862,1095.0184158987768,transient-slab
Li,1e+18,74.29580684670228,4953699.268365268,4953699.268365268,54.54940871823537,11.794522067536352,transient-slab
Li,1.0600258488068824e+18,74.29580684670228,5251049.271682926,5251049.271682926,57.823783278461015,12.50249826591173,transient-slab
Li,1.1236548001387516e+18,74.29580684670228,5566247.961342456,5566247.961342456,61.29470495097585,13.252971336529658,transient-slab
Li,1.191103133283008e+18,74.29580684670228,5900366.719891615,5900366.719891615,64.97397164302559,14.048492190218132,transient-slab
Li,1.2626001098748577e+18,74.29580684670228,6254541.24052499,6254541.24052499,68.8740894412525,14.891764858392833,transient-slab
Li,1.3383887531737592e+18,74.29580684670228,6629975.387385156,6629975.387385156,73.00831512076485,15.78565568425037,transient-slab
Li,1.418726674116599e+18,74.29580684670228,7027945.287581687,7027945.287581687,77.39070120584908,16.733203065670683,transient-slab
Li,1.5038869469554132e+18,74.29580684670228,7449803.668837108,7449803.668837108,82.03614373549,17.737627782945495,transient-slab
Li,1.5941590374560028e+18,74.29580684670228,7896984.457503682,7896984.457503682,86.9604328960562,18.80234394643734,transient-slab
Li,1.689849786812462e+18,74.29580684670228,8371007.652580098,8371007.652580098,92.18030669325591,19.930970601381187,transient-slab
Li,1.7912844546220096e+18,74.29580684670228,8873484.492295127,8873484.492295127,97.71350784579734,21.127344029274113,transient-slab
Li,1.898807824465269e+18,74.29580684670228,9406122.93081985,9406122.93081985,103.5788440941393,22.395530787666313,transient-slab
Li,2.0127853758499466e+18,74.29580684670228,9970733.443724193,9970733.443724193,109.79625212932575,23.73984153267665,transient-slab
Li,2.133604526501402e+18,74.29580684670228,10569235.18191082,10569235.18191082,116.38686535920203,25.16484567121624,transient-slab
Li,2.2616759492228552e+18,74.29580684670228,11203662.494944582,11203662.494944582,123.37308574236049,26.675386892725193,transient-slab
Li,2.3974349678010685e+18,74.29580684670228,11876171.845949464,11876171.845949464,130.77865993396995,28.27659963321301,transient-slab
Li,2.541343036702629e+18,74.29580684670228,12589049.141578984,12589049.141578984,138.62876000233317,29.973926527569006,transient-slab
Li,2.693889309590164e+18,74.29580684670228,13344717.501973815,13344717.501973815,146.9500689905188,31.773136909461464,transient-slab
Li,2.8555923019901005e+18,74.29580684670228,14145745.497117855,14145745.497117855,155.77087161390463,33.68034642170918,transient-slab
Li,3.0270016537634555e+18,74.29580684670228,14994855.87758849,14994855.87758849,165.1211504019172,35.70203780378212,transient-slab
Li,3.208699997370444e+18,74.29580684670228,15894934.829377605,15894934.829377605,175.0326876107611,37.845082927089535,transient-slab
Li,3.401304938279246e+18,74.29580684670228,16849041.784241073,16849041.784241073,185.5391732535469,40.11676615295494,transient-slab
Li,3.6054711542504986e+18,74.29580684670228,17860419.818922773,17860419.818922773,196.6763196150183,42.524809092673266,transient-slab
Li,3.821892620633115e+18,74.29580684670228,18932506.67860088,18932506.67860088,208.4819826401235,45.07739685381163,transient-slab
Li,4.051304969235378e+18,74.29580684670228,20068946.46202587,20068946.46202587,220.99629060903865,47.78320586196635,transient-slab
Li,4.294487988789272e+18,74.29580684670228,21273602.008068852,21273602.008068852,234.26178053601868,50.651433352544885,transient-slab
Li,4.5522682755073096e+18,74.29580684670228,22550568.02578298,22550568.02578298,248.32354275570472,53.69182863281662,transient-slab
Li,4.825522042741279e+18,74.29580684670228,23904185.01260795,23904185.01260795,263.2293741883481,56.914726220495126,transient-slab
Li,5.115178099293145e+18,74.29580684670228,25339054.00802649,25339054.00802649,279.0299408049081,60.33108097149165,transient-slab
Li,5.422221006501592e+18,74.29580684670228,26860052.23282173,26860052.23282173,295.77894984425694,63.95250531624221,transient-slab
Li,5.747694424835359e+18,74.29580684670228,28472349.667094048,28472349.667094048,313.53333236786676,67.7913087311763,transient-slab
Li,6.092704661368687e+18,74.29580684670228,30181426.623387724,30181426.623387724,332.3534367724984,71.86053957949457,transient-slab
Li,6.458424430196991e+18,74.29580684670228,31993092.37465921,31993092.37465921,352.3032339186521,76.17402946347431,transient-slab
Li,6.846096838574672e+18,74.29580684670228,33913504.90040513,33913504.90040513,373.45053457202886,80.74644023905984,transient-slab
Li,7.257039612324231e+18,74.29580684670228,35949191.81806831,35949191.81806831,395.86721989709883,85.5933138525436,transient-slab
Li,7.692649574879161e+18,74.29580684670228,38107072.5708693,38107072.5708693,419.62948578624304,90.73112516873643,transient-slab
Li,8.154407395185187e+18,74.29580684670228,40394481.94748119,40394481.94748119,444.81810185495783,96.17733797019332,transient-slab
Li,8.643882620598297e+18,74.29580684670228,42819195.01349304,42819195.01349304,471.51868598346795,101.95046431784057,transient-slab
Li,9.162739011886769e+18,74.29580684670228,45389453.5394054,45389453.5394054,499.8219953379316,108.07012747477475,transient-slab
Li,9.712740198471207e+18,74.29580684670228,48113994.01498875,48113994.01498875,529.8242348604405,114.55712860711607,transient-slab
Li,1.0295755673125085e+19,74.29580684670228,51002077.3452273,51002077.3452273,561.6273842763909,121.43351748863644,transient-slab
Li,1.0913767146512693e+19,74.29580684670228,54063520.32878883,54063520.32878883,595.3395447307704,128.7226674494972,transient-slab
Li,1.1568875283162786e+19,74.29580684670228,57308729.02601252,57308729.02601252,631.0753062315376,136.44935482383934,transient-slab
Li,1.2263306841775593e+19,74.29580684670228,60748734.12984256,60748734.12984256,668.9561371491492,144.6398431662918,transient-slab
Li,1.2999422244132422e+19,74.29580684670228,64395228.45992997,64395228.45992997,709.1107970961,153.3219725236428,transient-slab
Li,1.377972359833554e+19,74.29580684670228,68260606.70735039,68260606.70735039,751.6757745899184,162.52525406511995,transient-slab
Li,1.460686320364986e+19,74.29580684670228,72358007.56503187,72358007.56503187,796.7957509872492,172.28097039293303,transient-slab
Li,1.548365256585496e+19,74.29580684670228,76701358.38709773,76701358.38709773,844.6240922659762,182.62228187404222,transient-slab
Li,1.6413071953751267e+19,74.29580684670228,81305422.52892415,81305422.52892415,895.3233703269839,193.58433935458132,transient-slab
Li,1.7398280529303622e+19,74.29580684670228,86185849.52882506,86185849.52882506,949.0659155875,205.20440364005967,transient-slab
Li,1.8442627085855328e+19,74.29580684670228,91359228.30193502,91359228.30193502,1006.0344027443206,217.5219721474643,transient-slab
Li,1.9549661430912594e+19,74.29580684670228,96843143.52710043,96843143.52710043,1066.4224716979734,230.57891315976295,transient-slab
Li,2.0723146452190294e+19,74.29580684670228,102656235.41844139,102656235.41844139,1130.435385748378,244.41960813914616,transient-slab
Li,2.1967070907932353e+19,74.29580684670228,108818263.08475246,108818263.08475246,1198.2907292992597,259.09110258274393,transient-slab
Li,2.3285662984981967e+19,74.29580684670228,115350171.69210541,115350171.69210541,1270.2191474428664,274.6432659335843,transient-slab
Li,2.468340467068651e+19,74.29580684670228,122274163.65794364,122274163.65794364,1346.4651299388788,291.12896109034205,transient-slab
Li,2.6165046987488236e+19,74.29580684670228,129613774.11866334,129613774.11866334,1427.287842252329,308.6042240920556,transient-slab
Li,2.773562614198418e+19,74.29580684670228,137393950.92719963,137393950.92719963,1512.962006475269,327.12845458857055,transient-slab
Li,2.9400480643347137e+19,74.29580684670228,145641139.45253596,145641139.45253596,1603.7788351265108,346.76461774413326,transient-slab
Li,3.1165269449294365e+19,74.29580684670228,154383372.46937594,154383372.46937594,1700.0470210034928,367.5794582604189,transient-slab
Li,3.303599120128346e+19,74.29580684670228,163650365.4435193,163650365.4435193,1802.093786450839,389.6437272464745,transient-slab
Li,3.50190046143172e+19,74.29580684670228,173473617.53682306,173473617.53682306,1910.2659956121597,413.0324227067216,transient-slab
Li,3.712105009066372e+19,74.29580684670228,183886518.67507136,183886518.67507136,2024.9313334457038,437.82504446445563,transient-slab
Li,3.934927263095861e+19,74.29580684670228,194924463.04268518,194924463.04268518,2146.4795555114347,464.10586438734566,transient-slab
Li,4.171124612056533e+19,74.29580684670228,206624969.39004812,206624969.39004812,2275.323812777628,491.9642128334479,transient-slab
Li,4.421499907374468e+19,74.29580684670228,219027808.56238005,219027808.56238005,2411.9020559500973,521.4947822913811,transient-slab
Li,4.6869041923142115e+19,74.29580684670228,232175138.68365017,232175138.68365017,2556.6785240975873,552.7979492467862,transient-slab
Li,4.9682395947343675e+19,74.29580684670228,246111648.45498994,246111648.45498994,2710.1453226328513,585.9801153690237,transient-slab
Li,5.266462393484259e+19,74.29580684670228,260884709.05476174,260884709.05476174,2872.8240960138896,621.1540691780042,transient-slab
Li,5.582586268862678e+19,74.29580684670228,276544535.1565104,276544535.1565104,3045.267800849989,658.4393694202629,transient-slab
Li,5.917685748188806e+19,74.29580684670228,293144355.61218464,293144355.61218464,3228.062585440277,697.9627514575825,transient-slab
Li,6.272899858196231e+19,74.29580684670228,310740594.3807527,310740594.3807527,3421.82978213307,739.8585580494112,transient-slab
Li,6.649435996665032e+19,74.29580684670228,329393062.3172125,329393062.3172125,3627.228019278277,784.2691959933632,transient-slab
Li,7.048574036451889e+19,74.29580684670228,349165160.4739015,349165160.4739015,3844.9554599515623,831.3456201759559,transient-slab
Li,7.471670675868067e+19,74.29580684670228,370124095.6051387,370124095.6051387,4075.752175059811,881.2478466789017,transient-slab
Li,7.920164050192541e+19,74.29580684670228,392341108.6077169,392341108.6077169,4320.402658894274,934.1454966850403,transient-slab
Li,8.395578619995103e+19,74.29580684670228,415891716.6737283,415891716.6737283,4579.738495681914,990.2183730326865,transient-slab
Li,8.899530352885224e+19,74.29580684670228,440855969.9788203,440855969.9788203,4854.641186198776,1049.6570713781437,transient-slab
Li,9.433732216299774e+19,74.29580684670228,467318723.7783805,467318723.7783805,5146.045144053208,1112.6636280437633,transient-slab
Li,1e+20,74.29580684670228,495369926.8365268,495369926.8365268,5454.940871823537,1179.4522067536354,transient-slab
Li,1e+18,78.06749657782365,5335665.089131595,5335665.089131595,58.75556023139627,12.703964497932368,transient-slab
Li,1.0600258488068824e+18,78.06749657782365,5655942.915055969,5655942.915055969,62.282412606409736,13.46653075013326,transient-slab
Li,1.1236548001387516e+18,78.06749657782365,5995445.689335477,5995445.689335477,66.02096728884996,14.274870688893992,transient-slab
Li,1.191103133283008e+18,78.06749657782365,6355327.4058134025,6355327.4058134025,69.98393188941459,15.13173191860334,transient-slab
Li,1.2626001098748577e+18,78.06749657782365,6736811.327792994,6736811.327792994,74.18477680391975,16.0400269709357,transient-slab
Li,1.3383887531737592e+18,78.06749657782365,7141194.145995589,7141194.145995589,78.63778100012415,17.002843204751404,transient-slab
Li,1.418726674116599e+18,78.06749657782365,7569850.386103713,7569850.386103713,83.35808055294632,18.023453300246935,transient-slab
Li,1.5038869469554132e+18,78.06749657782365,8024237.080870698,8024237.080870698,88.36172009304944,19.10532638302547,transient-slab
Li,1.5941590374560028e+18,78.06749657782365,8505898.72267762,8505898.72267762,93.66570734367087,20.252139815899096,transient-slab
Li,1.689849786812462e+18,78.06749657782365,9016472.513371723,9016472.513371723,99.28807093107176,21.467791698504104,transient-slab
Li,1.7912844546220096e+18,78.06749657782365,9557693.929230785,9557693.929230785,105.2479216651073,22.756414117216156,transient-slab
Li,1.898807824465269e+18,78.06749657782365,10131402.61996925,10131402.61996925,111.56551749821566,24.12238719040298,transient-slab
Li,2.0127853758499466e+18,78.06749657782365,10739548.661837175,10739548.661837175,118.26233238362511,25.57035395675518,transient-slab
Li,2.133604526501402e+18,78.06749657782365,11384199.18606668,11384199.18606668,125.36112926683286,27.10523615730162,transient-slab
Li,2.2616759492228552e+18,78.06749657782365,12067545.40519695,12067545.40519695,132.8860374584638,28.73225096475464,transient-slab
Li,2.3974349678010685e+18,78.06749657782365,12791910.061159492,12791910.061159492,140.86263465149125,30.45692871704641,transient-slab
Li,2.541343036702629e+18,78.06749657782365,13559755.32044189,13559755.32044189,149.31803386162082,32.28513171533784,transient-slab
Li,2.693889309590164e+18,78.06749657782365,14373691.143165056,14373691.143165056,158.28097558633942,34.223074150392996,transient-slab
Li,2.8555923019901005e+18,78.06749657782365,15236484.154521508,15236484.154521508,167.7819254958909,36.27734322505121,transient-slab
Li,3.0270016537634555e+18,78.06749657782365,16151067.048729273,16151067.048729273,177.85317798823482,38.4549215445935,transient-slab
Li,3.208699997370444e+18,78.06749657782365,17120548.55746612,17120548.55746612,188.52896595998018,40.76321085110981,transient-slab
Li,3.401304938279246e+18,78.06749657782365,18148224.016667467,18148224.016667467,199.84557716641183,43.21005718254158,transient-slab
Li,3.6054711542504986e+18,78.06749657782365,19237586.567605384,19237586.567605384,211.84147756612703,45.803777541917576,transient-slab
Li,3.821892620633115e+18,78.06749657782365,20392339.030321777,20392339.030321777,224.55744206953793,48.5531881674328,transient-slab
Li,4.051304969235378e+18,78.06749657782365,21616406.489774555,21616406.489774555,238.03669313566425,51.46763449946323,transient-slab
Li,4.294487988789272e+18,78.06749657782365,22913949.637477875,22913949.637477875,252.3250476883159,54.55702294637589,transient-slab
Li,4.5522682755073096e+18,78.06749657782365,24289378.91398564,24289378.91398564,267.47107285104414,57.83185455710867,transient-slab
Li,4.825522042741279e+18,78.06749657782365,25747369.500289623,25747369.500289623,283.5262510302156,61.303260714975295,transient-slab
Li,5.115178099293145e+18,78.06749657782365,27292877.20908894,27292877.20908894,300.54515490733746,64.98304097402128,transient-slab
Li,5.422221006501592e+18,78.06749657782365,28931155.329946525,28931155.329946525,318.5856329354464,68.88370316653935,transient-slab
Li,5.747694424835359e+18,78.06749657782365,30667772.485590328,30667772.485590328,337.7090059700745,73.01850591807222,transient-slab
Li,6.092704661368687e+18,78.06749657782365,32508631.560054235,32508631.560054235,357.9802757031567,77.40150371441484,transient-slab
Li,6.458424430196991e+18,78.06749657782365,34459989.762996696,34459989.762996696,379.4683456083604,82.04759467380165,transient-slab
Li,6.846096838574672e+18,78.06749657782365,36528479.89839705,36528479.89839705,402.24625514884565,86.97257118665965,transient-slab
Li,7.257039612324231e+18,78.06749657782365,38721132.90992349,38721132.90992349,426.39142804354503,92.19317359505592,transient-slab
Li,7.692649574879161e+18,78.06749657782365,41045401.779605746,41045401.779605746,451.98593543583746,97.7271470942994,transient-slab
Li,8.154407395185187e+18,78.06749657782365,43509186.861046106,43509186.861046106,479.1167748591464,103.59330205010978,transient-slab
Li,8.643882620598297e+18,78.06749657782365,46120862.73327766,46120862.73327766,507.87616594768275,109.8115779363754,transient-slab
Li,9.162739011886769e+18,78.06749657782365,48889306.66654836,48889306.66654836,538.3618638974774,116.40311111082943,transient-slab
Li,9.712740198471207e+18,78.06749657782365,51823928.7967879,51823928.7967879,570.6774917431788,123.39030665901882,transient-slab
Li,1.0295755673125085e+19,78.06749657782365,54934704.11132208,54934704.11132208,604.9328925800407,130.79691455076687,transient-slab
Li,1.0913767146512693e+19,78.06749657782365,58232206.354559116,58232206.354559116,641.2445029283604,138.6481103679979,transient-slab
Li,1.1568875283162786e+19,78.06749657782365,61727643.96888909,61727643.96888909,679.7357485093828,146.97058087830737,transient-slab
Li,1.2263306841775593e+19,78.06749657782365,65432898.19297067,65432898.19297067,720.5374637780399,155.79261474516827,transient-slab
Li,1.2999422244132422e+19,78.06749657782365,69360563.44689804,69360563.44689804,763.7883366384749,165.1441986830906,transient-slab
Li,1.377972359833554e+19,78.06749657782365,73523990.14152174,73523990.14152174,809.6353798539963,175.05711938457557,transient-slab
Li,1.460686320364986e+19,78.06749657782365,77937330.05743544,77937330.05743544,858.2344307538151,185.56507156532246,transient-slab
Li,1.548365256585496e+19,78.06749657782365,82615584.44787516,82615584.44787516,909.7506809351046,196.70377249494084,transient-slab
Li,1.6413071953751267e+19,78.06749657782365,87574655.02903552,87574655.02903552,964.3592377608734,208.51108340246552,transient-slab
Li,1.7398280529303622e+19,78.06749657782365,92831398.0311233,92831398.0311233,1022.2457195622279,221.02713816934119,transient-slab
Li,1.8442627085855328e+19,78.06749657782365,98403681.49387103,98403681.49387103,1083.606886568153,234.29447974731198,transient-slab
Li,1.9549661430912594e+19,78.06749657782365,104310446.00126274,104310446.00126274,1148.6513097073894,248.35820476491128,transient-slab
Li,2.0723146452190294e+19,78.06749657782365,110571769.06191303,110571769.06191303,1217.600079555713,263.26611681407866,transient-slab
Li,2.1967070907932353e+19,78.06749657782365,117208933.35393295,117208933.35393295,1290.6875578383722,279.0688889379356,transient-slab
Li,2.3285662984981967e+19,78.06749657782365,124244499.0662521,124244499.0662521,1368.1621740421026,295.82023587202883,transient-slab
Li,2.468340467068651e+19,78.06749657782365,131702380.58228977,131702380.58228977,1450.2872698444492,313.57709662449946,transient-slab
Li,2.6165046987488236e+19,78.06749657782365,139607927.7666288,139607927.7666288,1537.341994230679,332.3998280157829,transient-slab
Li,2.773562614198418e+19,78.06749657782365,147988012.13099062,147988012.13099062,1629.6222523408405,352.35240983569196,transient-slab
Li,2.9400480643347137e+19,78.06749657782365,156871118.17239654,156871118.17239654,1727.4417112721828,373.5026623152298,transient-slab
Li,3.1165269449294365e+19,78.06749657782365,166287440.1939794,166287440.1939794,1831.1328662557094,395.92247665233197,transient-slab
Li,3.303599120128346e+19,78.06749657782365,176268984.93754667,176268984.93754667,1941.0481708308873,419.68805937511115,transient-slab
Li,3.50190046143172e+19,78.06749657782365,186849680.37675053,186849680.37675053,2057.561234860058,444.88019137321555,transient-slab
Li,3.712105009066372e+19,78.06749657782365,198065491.04065964,198065491.04065964,2181.0680944546702,471.5845024777611,transient-slab
Li,3.934927263095861e+19,78.06749657782365,209954540.25972718,209954540.25972718,2311.9885581299213,499.89176252315997,transient-slab
Li,4.171124612056533e+19,78.06749657782365,222557239.74967614,222557239.74967614,2450.7676337634707,529.8981898801812,transient-slab
Li,4.421499907374468e+19,78.06749657782365,235916426.9737653,235916426.9737653,2597.877041208536,561.705778508965,transient-slab
Li,4.6869041923142115e+19,78.06749657782365,250077510.75035456,250077510.75035456,2753.8168157030136,595.4226446437013,transient-slab
Li,4.9682395947343675e+19,78.06749657782365,265088625.60065472,265088625.60065472,2919.11700752423,631.1633942872731,transient-slab
Li,5.266462393484259e+19,78.06749657782365,281000795.36138386,281000795.36138386,3094.3394836674775,669.0495127651997,transient-slab
Li,5.582586268862678e+19,78.06749657782365,297868106.61836,297868106.61836,3280.0798376712687,709.2097776627619,transient-slab
Li,5.917685748188806e+19,78.06749657782365,315747892.550626,315747892.550626,3476.9694140818274,751.7806965491095,transient-slab
Li,6.272899858196231e+19,78.06749657782365,334700927.8099616,334700927.8099616,3685.6774544376576,796.906970976099,transient-slab
Li,6.649435996665032e+19,78.06749657782365,354791635.0982057,354791635.0982057,3906.913372068668,844.7419883290612,transient-slab
Li,7.048574036451889e+19,78.06749657782365,376088304.14455724,376088304.14455724,4141.42916344205,895.4483432013268,transient-slab
Li,7.471670675868067e+19,78.06749657782365,398663323.82717514,398663323.82717514,4390.021964251235,949.1983900647027,transient-slab
Li,7.920164050192541e+19,78.06749657782365,422593428.2280744,422593428.2280744,4653.536758936273,1006.1748291144629,transient-slab
Li,8.395578619995103e+19,78.06749657782365,447959957.45767486,447959957.45767486,4932.86925284545,1066.5713272801781,transient-slab
Li,8.899530352885224e+19,78.06749657782365,474849134.1355667,474849134.1355667,5228.968916800871,1130.593176513254,transient-slab
Li,9.433732216299774e+19,78.06749657782365,503352356.4672674,503352356.4672674,5542.842214416649,1198.4579915887318,transient-slab
Li,1e+20,78.06749657782365,533566508.9131595,533566508.9131595,5875.556023139627,1270.3964497932368,transient-slab
Li,1e+18,82.03065934129528,5747083.220248171,5747083.220248171,63.286036260026236,13.68353147678136,transient-slab
Li,1.0600258488068824e+18,82.03065934129528,6092056.768707359,6092056.768707359,67.08483430415745,14.504897068350855,transient-slab
Li,1.1236548001387516e+18,82.03065934129528,6457737.647228731,6457737.647228731,71.11165842533356,15.375565826735073,transient-slab
Li,1.191103133283008e+18,82.03065934129528,6845368.830875796,6845368.830875796,75.38019608237931,16.298497216370944,transient-slab
Li,1.2626001098748577e+18,82.03065934129528,7256267.905345291,7256267.905345291,79.90495633545335,17.276828346060217,transient-slab
Li,1.3383887531737592e+18,82.03065934129528,7691831.545533783,7691831.545533783,84.70131916336584,18.313884632223292,transient-slab
Li,1.418726674116599e+18,82.03065934129528,8153540.262934001,8153540.262934001,89.78558774120951,19.413191102223813,transient-slab
Li,1.5038869469554132e+18,82.03065934129528,8642963.437997706,8642963.437997706,95.17504385600043,20.578484376185017,transient-slab
Li,1.5941590374560028e+18,82.03065934129528,9161764.65457037,9161764.65457037,100.88800664868913,21.813725368024695,transient-slab
Li,1.689849786812462e+18,82.03065934129528,9711707.35452985,9711707.35452985,106.94389488221108,23.123112748880597,transient-slab
Li,1.7912844546220096e+18,82.03065934129528,10294660.831849547,10294660.831849547,113.36329294722982,24.5110972186894,transient-slab
Li,1.898807824465269e+18,82.03065934129528,10912606.58646028,10912606.58646028,120.16802082993053,25.98239663442924,transient-slab
Li,2.0127853758499466e+18,82.03065934129528,11567645.059508136,11567645.059508136,127.38120827969026,27.542012046447944,transient-slab
Li,2.133604526501402e+18,82.03065934129528,12262002.772901751,12262002.772901751,135.02737342872385,29.19524469738512,transient-slab
Li,2.2616759492228552e+18,82.03065934129528,12998039.897417527,12998039.897417527,143.1325061309469,30.947714041470302,transient-slab
Li,2.3974349678010685e+18,82.03065934129528,13778258.275085736,13778258.275085736,151.72415630331326,32.80537684544223,transient-slab
Li,2.541343036702629e+18,82.03065934129528,14605309.923128212,14605309.923128212,160.83152756992777,34.77454743601955,transient-slab
Li,2.693889309590164e+18,82.03065934129528,15482006.04835156,15482006.04835156,170.48557652722013,36.86191916274181,transient-slab
Li,2.8555923019901005e+18,82.03065934129528,16411326.602637153,16411326.602637153,180.71911796759727,39.07458714913608,transient-slab
Li,3.0270016537634555e+18,82.03065934129528,17396430.412007418,17396430.412007418,191.56693641923343,41.42007240954147,transient-slab
Li,3.208699997370444e+18,82.03065934129528,18440665.91369803,18440665.91369803,203.06590438113201,43.906347413566735,transient-slab
Li,3.401304938279246e+18,82.03065934129528,19547582.537731893,19547582.537731893,215.25510765534665,46.54186318507594,transient-slab
Li,3.6054711542504986e+18,82.03065934129528,20720942.771681845,20720942.771681845,228.1759782023757,49.335578027813916,transient-slab
Li,3.821892620633115e+18,82.03065934129528,21964734.949630886,21964734.949630886,241.87243497131402,52.29698797531163,transient-slab
Li,4.051304969235378e+18,82.03065934129528,23283186.808800675,23283186.808800675,256.3910331834546,55.43615906857303,transient-slab
Li,4.294487988789272e+18,82.03065934129528,24680779.859928142,24680779.859928142,271.78112257676503,58.76376157125748,transient-slab
Li,4.5522682755073096e+18,82.03065934129528,26162264.62023614,26162264.62023614,288.09501514912273,62.29110623865748,transient-slab
Li,4.825522042741279e+18,82.03065934129528,27732676.760776076,27732676.760776076,305.3881629704804,66.03018276375256,transient-slab
Li,5.115178099293145e+18,82.03065934129528,29397354.223028563,29397354.223028563,323.71934666835807,69.9937005310204,transient-slab
Li,5.422221006501592e+18,82.03065934129528,31161955.36294245,31161955.36294245,343.1508752273357,74.19513181652964,transient-slab
Li,5.747694424835359e+18,82.03065934129528,33032478.184085254,33032478.184085254,363.7487977816812,78.64875758115537,transient-slab
Li,6.092704661368687e+18,82.03065934129528,35015280.72527979,35015280.72527979,385.58312812100957,83.36971601257093,transient-slab
Li,6.458424430196991e+18,82.03065934129528,37117102.67202598,37117102.67202598,408.72808267208603,88.37405398101424,transient-slab
Li,6.846096838574672e+18,82.03065934129528,39345088.26516654,39345088.26516654,433.26233276568763,93.67878158372986,transient-slab
Li,7.257039612324231e+18,82.03065934129528,41706810.584664874,41706810.584664874,459.269272045998,99.3019299634878,transient-slab
Li,7.692649574879161e+18,82.03065934129528,44210297.29103725,44210297.29103725,486.83729993147796,105.26261259770773,transient-slab
Li,8.154407395185187e+18,82.03065934129528,46864057.91193639,46864057.91193639,516.0601220907159,111.5810902665152,transient-slab
Li,8.643882620598297e+18,82.03065934129528,49677112.766635254,49677112.766635254,547.0370689545944,118.27883992056013,transient-slab
Li,9.162739011886769e+18,82.03065934129528,52659023.62672775,52659023.62672775,579.873433347423,125.37862768268512,transient-slab
Li,9.712740198471207e+18,82.03065934129528,55819926.21726376,55819926.21726376,614.6808283846632,132.9045862315804,transient-slab
Li,1.0295755673125085e+19,82.03065934129528,59170564.66879209,59170564.66879209,651.577566853765,140.88229683045736,transient-slab
Li,1.0913767146512693e+19,82.03065934129528,62722328.03741886,62722328.03741886,690.6890633676853,149.3388762795687,transient-slab
Li,1.1568875283162786e+19,82.03065934129528,66487289.017008655,66487289.017008655,732.1482606579614,158.30306908811585,transient-slab
Li,1.2263306841775593e+19,82.03065934129528,70478244.9751231,70478244.9751231,776.0960814564381,167.80534517886454,transient-slab
Li,1.2999422244132422e+19,82.03065934129528,74708761.45217426,74708761.45217426,822.6819075015561,177.87800345755778,transient-slab
Li,1.377972359833554e+19,82.03065934129528,79193218.27165192,79193218.27165192,872.0640872974021,188.55528159917125,transient-slab
Li,1.460686320364986e+19,82.03065934129528,83946858.41815655,83946858.41815655,924.410474351428,199.87347242418227,transient-slab
Li,1.548365256585496e+19,82.03065934129528,88985839.84937757,88985839.84937757,979.8989977203452,211.87104726042278,transient-slab
