electron_density,electron_temperature_ev,heat_flux,ion_current_density,normal_stress,surface_displacement
2.133604526501402e+18,19.512084544383583,1422501.0975259726,10414.799200027259,6.670033065516546,0.0001572830858633751
2.2616759492228552e+18,19.512084544383583,1507887.933333691,11039.956362162133,7.070407461844149,0.00016672413659528997
2.3974349678010685e+18,19.512084544383583,1598400.1864377013,11702.639113591858,7.494814671151858,0.00017673189441101683
2.541343036702629e+18,19.512084544383583,1694345.514361704,12405.099959665833,7.9446972834380265,0.00018734037638428648
2.693889309590164e+18,19.512084544383583,1796050.0420333983,13149.726614278994,8.421584481390123,0.00019858564149255402
2.8555923019901005e+18,19.512084544383583,1903859.4703060903,13939.050115879547,8.927097238184437,0.0002105059131840039
3.0270016537634555e+18,19.512084544383583,2018140.2510202352,14775.75343064689,9.462953827288034,0.00022314170930174166
3.208699997370444e+18,19.512084544383583,2139280.832599059,15662.680572082674,10.030975662991336,0.0002365359798067973
3.401304938279246e+18,19.512084544383583,2267692.980412112,16602.846268013,10.633093491523569,0.0002507342527680679
3.6054711542504986e+18,19.512084544383583,2403813.1763947583,17599.446207860663,11.27135395379521,0.0002657847891154306
3.821892620633115e+18,19.512084544383583,2548104.102681022,18655.867905018567,11.947926542074578,0.00028173874668204255
4.051304969235378e+18,19.512084544383583,2701056.2142927498,19775.702211246386,12.665110974244884,0.00029865035409341943
4.294487988789272e+18,19.512084544383583,2863189.4062307766,20962.75552222859,13.425345010707295,0.0003165770950943529
4.5522682755073096e+18,19.512084544383583,3035054.7806346524,22221.062715781518,14.231212740500244,0.00033557990394020857
4.825522042741279e+18,19.512084544383583,3217236.5200176337,23554.900866687272,15.085453364800086,0.00035572337251675156
5.115178099293145e+18,19.512084544383583,3410353.8729441925,24968.80378477215,15.990970507658854,0.00037707596989251644
5.422221006501592e+18,19.512084544383583,3615063.2588995076,26467.5774256456,16.950842085626906,0.0003997102750499933
5.747694424835359e+18,19.512084544383583,3832060.4995055245,28056.316226481853,17.968330769808084,0.00042370322358670155
6.092704661368687e+18,19.512084544383583,4062083.1836676695,29740.420422370735,19.046895075908633,0.0004491363692247055
6.458424430196991e+18,19.512084544383583,4305913.174691484,31525.61440209708,20.19020111997568,0.0004760961610174598
6.846096838574672e+18,19.512084544383583,4564379.267891079,33417.96616574144,21.402135079783893,0.0005046742371962312
7.257039612324231e+18,19.512084544383583,4838360.007722777,35423.90795023974,22.686816404227475,0.0005349677366549008
7.692649574879161e+18,19.512084544383583,5128786.674019611,37550.258093009754,24.04861181561713,0.0005670796291319079
8.154407395185187e+18,19.512084544383583,5436646.447477066,39804.24420796017,25.49215015247677,0.0006011190652116428
8.643882620598297e+18,19.512084544383583,5762985.765149798,42193.527752659415,27.022338103291688,0.0006372017473349714
9.162739011886769e+18,19.512084544383583,6108913.877364897,44726.23007016955,28.64437688468833,0.0006754503230799817
9.712740198471207e+18,19.512084544383583,6475606.618141867,47410.95999406338,30.36377992073599,0.0007159948020497405
1.0295755673125085e+19,19.512084544383583,6864310.401935241,50256.84311045577,32.186391583463276,0.0007589729977840857
1.0913767146512693e+19,19.512084544383583,7276346.460285316,53273.55277651519,34.11840705829136,0.0008045309961975796
1.1568875283162786e+19,19.512084544383583,7713115.332776899,56471.34300088378,36.16639340190403,0.0008528236521357861
1.2263306841775593e+19,19.512084544383583,8176101.627572211,59861.08329777642,38.33731186413695,0.0009040151157378221
1.2999422244132422e+19,19.512084544383583,8666879.067698564,63454.29563322494,40.63854154975593,0.0009582793903942367
1.377972359833554e+19,19.512084544383583,9187115.840243774,67263.19358905211,43.07790450055379,0.0010158009241967927
1.460686320364986e+19,19.512084544383583,9738580.266641563,71300.72387769664,45.66369228302136,0.0010767752368905212
1.548365256585496e+19,19.512084544383583,10323146.813320678,75580.61034900052,48.404694171966,0.0011414095844591062
1.6413071953751267e+19,19.512084544383583,10942802.463148315,80117.40063854153,51.31022702587582,0.0012099236636025754
1.7398280529303622e+19,19.512084544383583,11599653.469324835,84926.51561607103,54.39016695557785,0.0012825503585018527
1.8442627085855328e+19,19.512084544383583,12295932.514686758,90024.30180213666,57.65498289383446,0.0013595365324084977
1.9549661430912594e+19,19.512084544383583,13034006.300752975,95428.08693105687,61.115772179983146,0.001441143866750283
2.0723146452190294e+19,19.512084544383583,13816383.592309922,101156.23884911051,64.78429828057469,0.0015276497506048017
2.1967070907932353e+19,19.512084544383583,14645723.744879812,107228.22794814012,68.67303077422446,0.0016193482235644775
2.3285662984981967e+19,19.512084544383583,15524845.744057335,113664.6933467851,72.79518773658843,0.0017165509751978522
2.468340467068651e+19,19.512084544383583,16456737.787440294,120487.51304429989,77.16478066953351,0.0018195884045043853
2.6165046987488236e+19,19.512084544383583,17444567.441723697,127719.8782854143,81.79666212721918,0.001928810742963922
2.773562614198418e+19,19.512084544383583,18491692.409482066,135386.372389008,86.70657620097528,0.002044589244998165
2.9400480643347137e+19,19.512084544383583,19601671.94223701,143513.0543085429,91.91121203457746,0.002167317449890603
3.1165269449294365e+19,19.512084544383583,20778278.938603837,152127.54720828138,97.4282605518223,0.002297412519454254
3.303599120128346e+19,19.512084544383583,22025512.7686397,161259.13235636754,103.27647458922354,0.0024353166559940537
3.50190046143172e+19,19.512084544383583,23347612.867984124,170938.8486539199,109.4757326382241,0.002581498605383635
3.712105009066372e+19,19.512084544383583,24749073.147999365,181199.59813844267,116.04710641358884,0.002736455250365571
3.934927263095861e+19,19.512084544383583,26234657.27089165,192076.25782016868,123.01293247764711,0.0029007132994908146
4.171124612056533e+19,19.512084544383583,27809414.841734573,203605.79823147392,130.3968881638416,0.003074831077438163
4.421499907374468e+19,19.512084544383583,29478698.572432157,215827.40909231917,138.22407205765117,0.003259400422799143
4.6869041923142115e+19,19.512084544383583,31248182.47596489,228782.6325188778,146.52108930845657,0.0034550486997792017
4.9682395947343675e+19,19.512084544383583,33123881.15275676,242515.50422809453,155.31614206230444,0.0036624409306525336
5.266462393484259e+19,19.512084544383583,35112170.23472928,257072.703218215,164.6391253230046,0.0038822820562200207
5.582586268862678e+19,19.512084544383583,37219808.05652066,272503.7104339681,174.52172856734066,0.004115319331952356
5.917685748188806e+19,19.512084544383583,39453958.627542555,288860.97695579194,184.9975434598396,0.004362344867964168
6.272899858196231e+19,19.512084544383583,41822215.98295242,306200.1022847487,196.1021780332046,0.004624198321452066
6.649435996665032e+19,19.512084544383583,44332629.99631389,324580.02332914487,207.87337772252607,0.004901769750748587
7.048574036451889e+19,19.512084544383583,46993733.7416841,344063.21473523456,220.3511536646744,0.005196002640693171
7.471670675868067e+19,19.512084544383583,49814572.498133324,364715.9012429417,233.57791869897227,0.005507897109603582
7.920164050192541e+19,19.512084544383583,52804734.49528576,386608.28278841637,247.59863153142305,0.005838513308748511
8.395578619995103e+19,19.512084544383583,55974383.504387334,409814.7731185622,262.4609495525192,0.006188975025876418
8.899530352885224e+19,19.512084544383583,59334293.385680154,434414.2527286039,278.21539082806953,0.006560473505049249
9.433732216299774e+19,19.512084544383583,62895884.709512204,460490.3369824459,294.915505813663,0.006954271495764894
1e+20,19.512084544383583,66671263.575660475,488131.6603271845,312.61805937643913,0.007371707545131689
1e+18,20.502632087136195,718120.9723018492,5003.684887522419,3.284883806550827,7.74593853916574e-05
1.0600258488068824e+18,20.502632087136195,761226.7932102914,5304.035320058122,3.4820617452710234,8.210895074785106e-05
1.1236548001387516e+18,20.502632087136195,806920.0776072803,5622.414542246295,3.691075457128891,8.703761021113332e-05
1.191103133283008e+18,20.502632087136195,855356.1401849728,5959.9047474887875,3.9126353944533037,9.226211664217916e-05
1.2626001098748577e+18,20.502632087136195,906699.6185317545,6317.653088764971,4.147494655077215,9.780022850634556e-05
1.3383887531737592e+18,20.502632087136195,961125.0327469998,6696.875577885512,4.396451542170233,0.00010367077023594603
1.418726674116599e+18,20.502632087136195,1018817.3786471809,7098.86121880217,4.660352277727328,0.00010989369621582196
1.5038869469554132e+18,20.502632087136195,1079972.7565796808,7524.97638902303,4.940093878936999,0.00011649015860970236
1.5941590374560028e+18,20.502632087136195,1144799.037981685,7976.669484025887,5.236627207205877,0.0001234825792578981
1.689849786812462e+18,20.502632087136195,1213516.5719498377,8455.475840456498,5.550960200203623,0.00013089472589071656
1.7912844546220096e+18,20.502632087136195,1286358.934222345,8963.022954845987,5.884161297914068,0.00013875179291665107
1.898807824465269e+18,20.502632087136195,1363573.721119358,9501.036015586187,6.237363074337966,0.00014708048705994978
2.0127853758499466e+18,20.502632087136195,1445423.3911403068,10071.343766966509,6.61176608719181,0.000155909118138653
2.133604526501402e+18,20.502632087136195,1532186.1570788135,10675.88472520449,7.008642958687999,0.00016526769529165677
2.2616759492228552e+18,20.502632087136195,1624156.9316876244,11316.713767599322,7.429342701267626,0.00017518802898189566
2.3974349678010685e+18,20.502632087136195,1721648.330107756,11996.009117204003,7.875295302988432,0.00018570383912233868
2.541343036702629e+18,20.502632087136195,1824991.7324694258,12716.079746759275,8.348016588155168,0.00019685086969235382
2.693889309590164e+18,20.502632087136195,1934538.4102764458,13479.373227054504,8.849113369713116,0.00020866701023401033
2.8555923019901005e+18,20.502632087136195,2050660.7204028068,14288.48404639322,9.38028891091848,0.0002211924246413013
3.0270016537634555e+18,20.502632087136195,2173753.3707599184,15146.16242944157,9.943348714850147,0.00023446968768004776
3.208699997370444e+18,20.502632087136195,2304234.761936604,16055.323685435715,10.540206661441852,0.00024854392970252725
3.401304938279246e+18,20.502632087136195,2442548.4093721732,17019.058117523233,11.172891512894854,0.00026346299004871955
3.6054711542504986e+18,20.502632087136195,2589164.450896639,18040.64152692123,11.84355380958358,0.00027927757965559314
3.821892620633115e+18,20.502632087136195,2744581.244762315,19123.54634759537,12.554473179893822,0.00029604145342715187
4.051304969235378e+18,20.502632087136195,2909327.063598623,20271.453449307537,13.308066088840189,0.00031381159295113984
4.294487988789272e+18,20.502632087136195,3083961.890047965,21488.264649151424,14.106894051800907,0.0003326484001834718
4.5522682755073096e+18,20.502632087136195,3269079.3201861717,22778.115974103664,14.953672341289018,0.0003526159027587362
4.825522042741279e+18,20.502632087136195,3465308.5811973726,24145.391719670846,15.851279216354893,0.00037378197162463454
5.115178099293145e+18,20.502632087136195,3673316.6701615183,25594.73935241876,16.80276570599149,0.0003962185517401133
5.422221006501592e+18,20.502632087136195,3893810.6212244346,27131.085307038615,17.811365979796804,0.0004200019066213472
5.747694424835359e+18,20.502632087136195,4127539.9088566857,28759.651731645543,18.88050834114414,0.00044521287756680265
6.092704661368687e+18,20.502632087136195,4375298.995370091,30485.974238227893,20.013826880226738,0.0004719371584425045
6.458424430196991e+18,20.502632087136195,4637930.031351079,32315.92071858227,21.215173826586344,0.0005002655869615239
6.846096838574672e+18,20.502632087136195,4916325.71818986,34255.71128969109,22.488632643112748,0.0005302944534477627
7.257039612324231e+18,20.502632087136195,5211432.3424353115,36311.9394363383,23.838531906021753,0.0005621258281335465
7.692649574879161e+18,20.502632087136195,5524252.992289631,38491.59442282862,25.269460017990657,0.0005958679081035342
8.154407395185187e+18,20.502632087136195,5855850.967175776,40802.08504998917,26.786280804462127,0.0006316353850642304
8.643882620598297e+18,20.502632087136195,6207353.391967105,43251.264838205374,28.394150046129468,0.0006695498351891729
9.162739011886769e+18,20.502632087136195,6579955.048164212,45847.45872208993,30.098533003798373,0.0007097401323649113
9.712740198471207e+18,20.502632087136195,6974922.4350414,48599.49134752188,31.90522299519333,0.0007523428862424241
1.0295755673125085e+19,20.502632087136195,7393598.074566865,51516.717067239195,33.820361086852394,0.0007975029065829388
1.0913767146512693e+19,20.502632087136195,7837405.074729674,54609.05173694423,35.85045696804597,0.0008453736954765356
1.1568875283162786e+19,20.502632087136195,8307851.966783691,57887.00641999327,38.00241107766754,0.0008961179691065256
1.2263306841775593e+19,20.502632087136195,8806537.832851809,61361.72311524282,40.28353805931261,0.0009499082108332446
1.2999422244132422e+19,20.502632087136195,9335157.741318662,65045.01262948816,42.7015916242672,0.001006927257477137
1.377972359833554e+19,20.502632087136195,9895508.508487454,68949.39472322758,45.264790906918705,0.0010673689207939885
1.460686320364986e+19,20.502632087136195,10489494.806085141,73088.14066621009,47.98184840217255,0.0011314386462547338
1.548365256585496e+19,20.502632087136195,11119135.635375785,77475.31834741618,50.86199957983611,0.0011993542113690838
1.6413071953751267e+19,20.502632087136195,11786571.189888071,82125.84009280326,53.915034276631076,0.0012713464659266224
1.7398280529303622e+19,20.502632087136195,12494070.130083848,87055.51335335207,57.151329972538015,0.001347660116671498
1.8442627085855328e+19,20.502632087136195,13244037.294694846,92281.09443570592,60.581887064581835,0.0014285545590778871
1.9549661430912594e+19,20.502632087136195,14039021.87493891,97820.34545803725,64.21836625795605,0.0015143047590534789
2.0723146452190294e+19,20.502632087136195,14881726.079400511,103692.0947247384,68.07312820158111,0.0016052021875679655
2.1967070907932353e+19,20.502632087136195,15775014.319028048,109916.30072515449,72.15927550282075,0.001701555811383397
2.3285662984981967e+19,20.502632087136195,16721922.943468433,116514.11997389444,76.49069726416725,0.0018036931432539693
2.468340467068651e+19,20.502632087136195,17725670.561833404,123507.97892331438,81.08211629327917,0.0019119613551649426
2.6165046987488236e+19,20.502632087136195,18789668.98297862,130921.65019260887,85.94913914684159,0.0020267284583946753
2.773562614198418e+19,20.502632087136195,19917534.812482264,138780.33337261796,91.1083091783516,0.0021483845544108798
2.9400480643347137e+19,20.502632087136195,21113101.745742142,147110.74068101146,96.57716277014204,0.0022773431608529887
3.1165269449294365e+19,20.502632087136195,22380433.59897639,155941.18775899833,102.37428894078025,0.0024140426171077377
3.303599120128346e+19,20.502632087136195,23723838.122421015,165301.68991818564,108.51939253045164,0.002558947574255618
3.50190046143172e+19,20.502632087136195,25147881.64267641,175224.0641647368,115.03336117909924,0.002712550574452624
3.712105009066372e+19,20.502632087136195,26657404.583973084,185742.03734761677,121.93833632498335,0.0028753737251157397
3.934927263095861e+19,20.502632087136195,28257537.92111455,196891.36079852714,129.2577884649896,0.00304797047360282
4.171124612056533e+19,20.502632087136195,29953720.620022118,208709.9318532009,137.01659693250107,0.0032309274884191447
4.421499907374468e+19,20.502632087136195,31751718.125162892,221237.922667114,145.24113446400372,0.003424866653344964
4.6869041923142115e+19,20.502632087136195,33657641.95670295,234517.91676348084,153.95935684188134,0.003630447181262412
4.9682395947343675e+19,20.502632087136195,35677970.4839919,248595.05377762858,163.20089791807567,0.003848367854866211
5.266462393484259e+19,20.502632087136195,37819570.9460004,263517.18288982334,172.9971703416535,0.004079369401875675
5.582586268862678e+19,20.502632087136195,40089722.79354619,279335.02546798345,183.38147233260008,0.004324237012820088
5.917685748188806e+19,20.502632087136195,42496142.432661414,296102.3474731913,194.38910086482022,0.004583803009956752
6.272899858196231e+19,20.502632087136195,45047009.45320009,313876.14221398,206.05747164303776,0.004858949676392948
6.649435996665032e+19,20.502632087136195,47750994.43184008,332716.8240706039,218.42624628141118,0.005150612255028361
7.048574036451889e+19,20.502632087136195,50617288.403984,352688.4338477721,231.53746711615406,0.00545978212751157
7.471670675868067e+19,20.502632087136195,53655634.10473591,373858.85645385465,245.43570011039682,0.0057875101840160975
7.920164050192541e+19,20.502632087136195,56876359.08514419,396300.05164646765,260.1681863370349,0.006134910395290142
8.395578619995103e+19,20.502632087136195,60290410.81627501,420088.2986287582,275.7850025544625,0.006503163599121597
8.899530352885224e+19,20.502632087136195,63909393.90043756,445304.45532778854,292.3392314210024,0.0068935215140888935
9.433732216299774e+19,20.502632087136195,67745609.51604472,472034.23323632556,309.8871419265997,0.007307310994240585
1e+20,20.502632087136195,71812097.23018493,500368.4887522419,328.4883806550827,0.00774593853916574
1e+18,21.543465617130273,773493.2611176997,5129.120786149898,3.4516437227148513,8.139167687431802e-05
1.0600258488068824e+18,21.543465617130273,819922.8506626931,5437.00061497157,3.658831566949758,8.627728136451447e-05
1.1236548001387516e+18,21.543465617130273,869139.4157298801,5763.36119184878,3.8784560373973327,9.145614841116967e-05
1.191103133283008e+18,21.543465617130273,921310.2468905839,6109.311839370149,4.111263653102285,9.694588134815833e-05
1.2626001098748577e+18,21.543465617130273,976612.6764746697,6476.028468154279,4.358045743548635,0.00010276514016441287
1.3383887531737592e+18,21.543465617130273,1035234.681335623,6864.757573852774,4.619641138444363,0.00010893370493054
1.418726674116599e+18,21.543465617130273,1097375.5217971164,7276.820474076761,4.896939018962678,0.00011547254303267413
1.5038869469554132e+18,21.543465617130273,1163246.4189528837,7713.617799648519,5.1908819401314545,0.00012240388044209964
1.5941590374560028e+18,21.543465617130273,1233071.2726220968,8176.634255444298,5.502469034644162,0.00012975127726289282
1.689849786812462e+18,21.543465617130273,1307087.422400621,8667.443667010773,5.832759408982264,0.0001375397078143751
1.7912844546220096e+18,21.543465617130273,1385546.4543950185,9187.714330108933,6.1828757433927555,0.0001457956455205836
1.898807824465269e+18,21.543465617130273,1468715.0563814456,9739.214681368878,6.55400810795739,0.00015454715289530397
2.0127853758499466e+18,21.543465617130273,1556875.9242961903,10323.819309330496,6.947418007724721,0.00016382397692853162
2.133604526501402e+18,21.543465617130273,1650328.7231390548,10943.515326301853,7.364442670654557,0.00017365765019858442
2.2616759492228552e+18,21.543465617130273,1749391.1055558552,11600.409122694247,7.806499592950221,0.00018408159805356314
2.3974349678010685e+18,21.543465617130273,1854399.7915620557,12296.733526791071,8.27509135722764,0.0001951312522264556
2.541343036702629e+18,21.543465617130273,1965711.7130778746,13034.855394288757,8.771810739899728,0.0002068441712700985
2.693889309590164e+18,21.543465617130273,2083705.2271650042,13817.283653405906,9.298346125135534,0.0002192601682213423
2.8555923019901005e+18,21.543465617130273,2208781.402088922,14646.677832907062,9.856487243796982,0.00023242144592836822
3.0270016537634555e+18,21.543465617130273,2341365.3805781654,15525.857102028258,10.448131256860107,0.0002463727405011415
3.208699997370444e+18,21.543465617130273,2481907.8249144196,16457.809853031868,11.075289203998853,0.0002611614733726003
3.401304938279246e+18,21.543465617130273,2630886.4487653505,17445.703858962377,11.740092839250584,0.0002768379124874466
3.6054711542504986e+18,21.543465617130273,2788807.6409670147,18492.897041130098,12.444801876998202,0.000293455343166431
3.821892620633115e+18,21.543465617130273,2956208.1867751796,19602.948882922217,13.191811672898504,0.000311070249226911
4.051304969235378e+18,21.543465617130273,3133657.092436215,20779.63252873755,13.983661365864778,0.00032974250497532485
4.294487988789272e+18,21.543465617130273,3321757.519279406,22026.947609170125,14.82304250877882,0.0003495355787241763
4.5522682755073096e+18,21.543465617130273,3521148.833904796,23349.133836035293,15.712808217268769,0.00037051674852529994
4.825522042741279e+18,21.543465617130273,3732508.7814352955,24750.685413448806,16.65598286765008,0.0003927573308526972
5.115178099293145e+18,21.543465617130273,3956555.7892200914,26236.3663139432,17.65577237699367,0.0004163329230122559
5.422221006501592e+18,21.543465617130273,4194051.408819812,27811.22647154594,18.715575100263823,0.000441323660102317
5.747694424835359e+18,21.543465617130273,4445802.904573922,29480.61894686092,19.838993381566112,0.00046781448739851867
6.092704661368687e+18,21.543465617130273,4712665.997549076,31250.218122498507,21.029845798768743,0.0004958954490887714
6.458424430196991e+18,21.543465617130273,4995547.774195292,33126.0389907017,22.292180143117687,0.000525661994339795
6.846096838574672e+18,21.543465617130273,5295409.769596697,35114.457598728455,23.630287177964256,0.0005572153017355598
7.257039612324231e+18,21.543465617130273,5613271.235796997,37222.232721485416,25.048715223371953,0.00059066262319042
7.692649574879161e+18,21.543465617130273,5950212.606308969,39456.52883507989,26.552285616176732,0.0006261176485059247
8.154407395185187e+18,21.543465617130273,6307379.168584077,41824.94046937879,28.146109098050513,0.000663700891810462
8.643882620598297e+18,21.543465617130273,6685984.9569251845,44335.51802235058,29.83560318727211,0.0007035401011952698
9.162739011886769e+18,21.543465617130273,7087316.879074668,46996.79512393501,31.62651059325345,0.000745770692939196
9.712740198471207e+18,21.543465617130273,7512739.0905044675,49817.81764245235,33.52491873641333,0.0007905362117981678
1.0295755673125085e+19,21.543465617130273,7963697.631276579,52808.1744321466,35.53728043974802,0.0008379888189239235
1.0913767146512693e+19,21.543465617130273,8441725.341235315,55978.02992637812,37.670435862432115,0.0008882898090705089
1.1568875283162786e+19,21.543465617130273,8948447.070237534,59338.15868724603,39.93163574999983,0.0009416101588464699
1.2263306841775593e+19,21.543465617130273,9485585.201132003,62899.982029085455,42.32856608014082,0.0009981311078764126
1.2999422244132422e+19,21.543465617130273,10054965.504259953,66675.60684031896,44.86937418787949,0.0010580447748472484
1.377972359833554e+19,21.543465617130273,10658523.34337708,70677.86673562309,47.56269645894057,0.0011215548105331411
1.460686320364986e+19,21.543465617130273,11298310.25409126,74920.36567828858,50.41768768543258,0.0011888770900188351
1.548365256585496e+19,21.543465617130273,11976500.91717659,79417.52422104987,53.44405218363097,0.001260240446474272
1.6413071953751267e+19,21.543465617130273,12695400.550466524,84184.62852255955,56.65207677963275,0.001335887448974655
1.7398280529303622e+19,21.543465617130273,13457452.744451635,89237.88230611825,60.052665775002865,0.001416075227009819
1.8442627085855328e+19,21.543465617130273,14265247.768215854,94594.46193727168,63.65737801126344,0.0015010763444854823
1.9549661430912594e+19,21.543465617130273,15121531.373943498,100272.57480748674,67.47846615921009,0.0015911797261871554
2.0723146452190294e+19,21.543465617130273,16029214.129924363,106291.52122235775,71.52891836660318,0.0016866916398558425
2.1967070907932353e+19,21.543465617130273,16991381.31378034,112671.76000470454,75.82250240579674,0.001787936737213662
2.3285662984981967e+19,21.543465617130273,18011303.39954141,119434.9780355523,80.37381247136658,0.00189525915747792
2.468340467068651e+19,21.543465617130273,19092447.17421717,126604.16396936766,85.19831878680553,0.0020090236971145484
2.6165046987488236e+19,21.543465617130273,20238487.52165012,134203.68637411468,90.31242018890289,0.0021296170498069904
2.773562614198418e+19,21.543465617130273,21453319.913704667,142259.37656173354,95.73349986854562,0.002257449120855264
2.9400480643347137e+19,21.543465617130273,22741073.65125038,150798.6163905895,101.47998445740863,0.0023929544204729517
3.1165269449294365e+19,21.543465617130273,24106125.899946515,159850.43133833812,107.57140666137383,0.002536593540718022
3.303599120128346e+19,21.543465617130273,25553116.56853638,169445.58916156815,114.02847165357313,0.0026888547210776772
3.50190046143172e+19,21.543465617130273,27086964.080223985,179616.70447757354,120.87312745273039,0.0028502555080287574
3.712105009066372e+19,21.543465617130273,28712882.090740964,190398.34962373486,128.12863952602302,0.003021344514214676
3.934927263095861e+19,21.543465617130273,30436397.209929626,201827.17217132912,135.8196698700436,0.0032027032832184295
4.171124612056533e+19,21.543465617130273,32263367.787079077,213942.01949320594,143.97236083866352,0.0033949482662702043
4.421499907374468e+19,21.543465617130273,34200003.82386685,226784.07080874237,152.6144240027338,0.003598732917608498
4.6869041923142115e+19,21.543465617130273,36252888.082593374,240396.9771549192,161.7752343436727,0.0038147499156172483
4.9682395947343675e+19,21.543465617130273,38428998.46145165,254827.00975924992,171.48593010108257,0.004043733517288124
5.266462393484259e+19,21.543465617130273,40735731.71289866,270123.21731896856,181.77951861383775,0.004286462054012183
5.582586268862678e+19,21.543465617130273,43180928.58573484,286337.59272098565,192.69098851433986,0.004543760577182757
5.917685748188806e+19,21.543465617130273,45772900.47636294,303525.2497693822,204.25742865735035,0.0048165036626034025
6.272899858196231e+19,21.543465617130273,48520457.679809585,321744.61052111036,216.51815418761902,0.00510561838323263
6.649435996665032e+19,21.543465617130273,51432939.33653857,341057.60386667977,229.51484017483028,0.005412087460370191
7.048574036451889e+19,21.543465617130273,54520245.17684719,361529.87603081873,243.29166327010043,0.0057369526039959965
7.471670675868067e+19,21.543465617130273,57792869.17074679,383231.0137086156,257.89545186552647,0.006081318053615711
7.920164050192541e+19,21.543465617130273,61261935.19770597,406234.7805955973,273.37584526718916,0.006446354331648612
8.395578619995103e+19,21.543465617130273,64939234.85750049,430619.3681157256,289.7854624226511,0.006833302222115742
8.899530352885224e+19,21.543465617130273,68837267.55069144,456467.6611995554,307.18008077646573,0.007243476988152197
9.433732216299774e+19,21.543465617130273,72969282.96496817,483867.5200159512,325.6188258616398,0.007678272842679152
1e+20,21.543465617130273,77349326.11176997,512912.07861498976,345.1643722714851,0.008139167687431802
1e+18,22.637137945214064,833135.1514170967,5257.701200273092,3.626869347645675,8.552359447363864e-05
1.0600258488068824e+18,22.637137945214064,883144.7960517583,5573.299177592448,3.8445752587497704,9.06572208249344e-05
1.1236548001387516e+18,22.637137945214064,936156.3120541463,5907.841191382136,4.075349151958165,9.609899745542407e-05
1.191103133283008e+18,22.637137945214064,992349.8893011173,6262.464373511111,4.319975443988863,0.00010186742134717634
1.2626001098748577e+18,22.637137945214064,1051916.5337198325,6638.374113153976,4.579285636839183,0.00010798209977930893
1.3383887531737592e+18,22.637137945214064,1115058.7165303594,7036.848153993681,4.854161144119621,0.00011446381697451143
1.418726674116599e+18,22.637137945214064,1181991.0624596064,7459.240937362293,5.145536287040787,0.00012133460474608207
1.5038869469554132e+18,22.637137945214064,1252941.0792658934,7906.98820608251,5.454401470237024,0.00012861781738561325
1.5941590374560028e+18,22.637137945214064,1328149.93105384,8381.611884658621,5.7818065482215095,0.00013633821104587328
1.689849786812462e+18,22.637137945214064,1407873.2580081492,8884.72525240511,6.1288643939156975,0.00014452202788871373
1.7912844546220096e+18,22.637137945214064,1492382.0453325992,9418.03842709667,6.4967546813827655,0.00015319708528402568
1.898807824465269e+18,22.637137945214064,1581963.54434784,9983.364177778982,6.886727895622853,0.00016239287036293968
2.0127853758499466e+18,22.637137945214064,1676922.248878863,10582.624086498388,7.300109583059649,0.00017214064024666115
2.133604526501402e+18,22.637137945214064,1777580.9302509483,11217.855079894523,7.738304857166,0.00018247352829162572
2.2616759492228552e+18,22.637137945214064,1884281.7344121893,11891.21635285779,8.20280317454381,0.0001934266567121172
2.3974349678010685e+18,22.637137945214064,1997387.3449115858,12604.996707784358,8.695183397691592,0.00020503725596313953
2.541343036702629e+18,22.637137945214064,2117282.215686029,13361.622334377074,9.217119161669542,0.000217344791289361
2.693889309590164e+18,22.637137945214064,2244373.877846299,14163.665056435055,9.770384562902937,0.0002303910968702596
2.8555923019901005e+18,22.637137945214064,2379094.324904018,15013.851073663951,10.356860189460845,0.0002442205180174455
3.0270016537634555e+18,22.637137945214064,2521901.4811480185,15915.070228220753,10.978539513307442,0.00025888006190749927
3.208699997370444e+18,22.637137945214064,2673280.758161263,16870.38582749085,11.637535666253621,0.00027441955736267525
3.401304938279246e+18,22.637137945214064,2833746.704768998,17883.045056485582,12.33608862264086,0.0002908918242225787
3.6054711542504986e+18,22.637137945214064,3003844.7560264636,18956.490015252853,13.076572813171802,0.0003083528528825214
3.821892620633115e+18,22.637137945214064,3184153.0871910546,20094.3694188176,13.861505195767444,0.00032686199460881855
4.051304969235378e+18,22.637137945214064,3375284.5789807537,21300.550999421186,14.693553810884396,0.0003464821632779235
4.294487988789272e+18,22.637137945214064,3577888.900798853,22579.13465321573,15.575546850372334,0.0003672800492251257
4.5522682755073096e+18,22.637137945214064,3792654.719006028,23934.4663760999,16.510482270697295,0.0003893263459296974
4.825522042741279e+18,22.637137945214064,4020312.0377457934,25371.153036065083,17.501537983206884,0.00041269599030700944
5.115178099293145e+18,22.637137945214064,4261634.680280011,26894.0780322642,18.55208265607477,0.0004374684174243846
5.422221006501592e+18,22.637137945214064,4517442.919268667,28508.417894029393,19.665687164641106,0.000463727830506487
5.747694424835359e+18,22.637137945214064,4788606.264934409,30219.659876259822,20.8461367290693,0.0004915634871480129
6.092704661368687e+18,22.637137945214064,5076046.420589051,32033.6206109876,22.097443780576008,0.0005210700027065433
6.458424430196991e+18,22.637137945214064,5380740.415568046,33956.465878519775,23.42386159996745,0.0005523476719068081
6.846096838574672e+18,22.637137945214064,5703723.926222016,35994.73156535986,24.829898774840437,0.0005855028097495197
7.257039612324231e+18,22.637137945214064,6046094.796253617,38155.34588014648,26.320334524589203,0.0006206481128835493
