material,velocity,magnetic_field,re,ha,interaction,rm,feedback,classification
Li,0.05422221006501587,4.865125544090534,3012.345003611993,20513.170429322705,139688.56839368845,0.010902022195306012,0.0005303970666462523,drag-important
Li,0.05422221006501587,5.053156929689541,3012.345003611993,21305.980362776365,150694.82369207495,0.010902022195306012,0.0005508962900383975,drag-important
Li,0.05422221006501587,5.2484555073989805,3012.345003611993,22129.431468580657,162568.27705173625,0.010902022195306012,0.0005721877843273976,drag-important
Li,0.05422221006501587,5.451302145654736,3012.345003611993,22984.707992042568,175377.25620604682,0.010902022195306012,0.0005943021698524722,drag-important
Li,0.05422221006501587,5.661988568127707,3012.345003611993,23873.039948158665,189195.47252489565,0.010902022195306012,0.0006172712503929716,drag-important
Li,0.05422221006501587,5.880817773265887,3012.345003611993,24795.704890559828,204102.4451988454,0.010902022195306012,0.0006411280589069477,drag-important
Li,0.05422221006501587,6.108104470051255,3012.345003611993,25754.029748823606,220183.9588453475,0.010902022195306012,0.0006659069050374663,drag-important
Li,0.05422221006501587,6.344175530598146,3012.345003611993,26749.392736796526,237532.5571703828,0.010902022195306012,0.0006916434244549827,drag-important
Li,0.05422221006501587,6.589370460244033,3012.345003611993,27783.225334670853,256248.0755263856,0.010902022195306012,0.0007183746301067423,drag-important
Li,0.05422221006501587,6.844041885808749,3012.345003611993,28857.014347666234,276438.21543114155,0.010902022195306012,0.0007461389654469098,drag-important
Li,0.05422221006501587,7.108556062724371,3012.345003611993,29972.304044277033,298219.16435382393,0.010902022195306012,0.000774976359723982,drag-important
Li,0.05422221006501587,7.383293401765052,3012.345003611993,31130.698377160305,321716.2643348269,0.010902022195306012,0.0008049282854049901,drag-important
Li,0.05422221006501587,7.668649016134385,3012.345003611993,32333.863289858655,347064.73328708153,0.010902022195306012,0.0008360378178190865,drag-important
Li,0.05422221006501587,7.965033289697003,3012.345003611993,33583.52911267505,374410.44312969636,0.010902022195306012,0.0008683496971062796,drag-important
Li,0.05422221006501587,8.272872467171695,3012.345003611993,34881.49305114549,403910.7592318238,0.010902022195306012,0.0009019103925604181,drag-important
Li,0.05422221006501587,8.59260926713478,3012.345003611993,36229.62177068814,435735.4459974693,0.010902022195306012,0.0009367681694589548,drag-important
Li,0.05422221006501587,8.924703518715342,3012.345003611993,37629.85408114621,470067.64380257734,0.010902022195306012,0.000972973158475603,drag-important
Li,0.05422221006501587,9.26963282289799,3012.345003611993,39084.20372508516,507104.9229063407,0.010902022195306012,0.0010105774277757097,two-way-candidate
Li,0.05422221006501587,9.627893239384193,3012.345003611993,40594.76227385441,547060.4204016387,0.010902022195306012,0.0010496350578980314,two-way-candidate
Li,0.05422221006501587,10.0,3012.345003611993,42163.702135578395,590164.0667473711,0.010902022195306012,0.001090202219530601,two-way-candidate
Li,0.05747694424835353,0.5,3193.163569352974,2108.18510677892,1391.8624423442911,0.011556425331290726,5.7782126656453626e-05,drag-important
Li,0.05747694424835353,0.5193244124838053,3193.163569352974,2189.663983970142,1501.5292071829326,0.011556425331290726,6.001533795585522e-05,drag-important
Li,0.05747694424835353,0.5393956908032993,3193.163569352974,2274.2919240244855,1619.8367679395367,0.011556425331290726,6.233486024788308e-05,drag-important
Li,0.05747694424835353,0.5602427004454394,3193.163569352974,2362.1906345213583,1747.4659448626596,0.011556425331290726,6.474402935098397e-05,drag-important
Li,0.05747694424835353,0.5818954225143368,3193.163569352974,2453.4865268951035,1885.151200968868,0.011556425331290726,6.7246310009068e-05,drag-important
Li,0.05747694424835353,0.6043849968485473,3193.163569352974,2548.310898233464,2033.6848686305436,0.011556425331290726,6.984530087432617e-05,drag-important
Li,0.05747694424835353,0.6277437668047968,3193.163569352974,2646.8001201023435,2193.9217091823784,0.011556425331290726,7.254473968262812e-05,drag-important
Li,0.05747694424835353,0.652005325772544,3193.163569352974,2749.09583466843,2366.7838317855676,0.011556425331290726,7.534850862894288e-05,drag-important
Li,0.05747694424835353,0.6772045654862772,3193.163569352974,2855.345158401719,2553.2659998561126,0.011556425331290726,7.826063995051341e-05,drag-important
Li,0.05747694424835353,0.7033777262050231,3193.163569352974,2965.7008936509014,2754.4413555939286,0.011556425331290726,8.128532172581402e-05,drag-important
Li,0.05747694424835353,0.7305624488312371,3193.163569352974,3080.3217483959015,2971.4675955555263,0.011556425331290726,8.442690389763093e-05,drag-important
Li,0.05747694424835353,0.7587978290440246,3193.163569352974,3199.372564493579,3205.5936328085827,0.011556425331290726,8.768990452892776e-05,drag-important
Li,0.05747694424835353,0.7881244735245502,3193.163569352974,3323.0245547448676,3458.1667840068862,0.011556425331290726,9.107901630049279e-05,drag-important
Li,0.05747694424835353,0.818584558354491,3193.163569352974,3451.4555491242745,3730.640522744837,0.011556425331290726,9.459911325971269e-05,drag-important
Li,0.05747694424835353,0.8502218896715226,3193.163569352974,3584.8502505258675,4024.5828438094654,0.011556425331290726,9.825525783017851e-05,drag-important
Li,0.05747694424835353,0.8830819666690685,3193.163569352974,3723.400500393537,4341.685286463426,0.011556425331290726,0.00010205270809220453,drag-important
Li,0.05747694424835353,0.9172120470309147,3193.163569352974,3867.305554617561,4683.772668684919,0.011556425331290726,0.00010599692534473083,drag-important
Li,0.05747694424835353,0.9526612148947965,3193.163569352974,4016.7723700942443,5052.813588381828,0.011556425331290726,0.00011009358195948423,drag-important
Li,0.05747694424835353,0.989480451442697,3193.163569352974,4172.015902360752,5450.93175201103,0.011556425331290726,0.00011434856953869364,drag-important
Li,0.05747694424835353,1.0277227082193783,3193.163569352974,4333.259414733181,5880.418195795255,0.011556425331290726,0.00011876800738809129,drag-important
Li,0.05747694424835353,1.067442983284588,3193.163569352974,4500.734799392456,6343.744469866546,0.011556425331290726,0.00012335825131738553,drag-important
Li,0.05747694424835353,1.1086984003084581,3193.163569352974,4674.682910879809,6843.576861206548,0.011556425331290726,0.00012812590278086171,drag-important
Li,0.05747694424835353,1.1515482907238497,3193.163569352974,4855.353912481483,7382.791737231959,0.011556425331290726,0.00013307781837125634,drag-important
Li,0.05747694424835353,1.1960542790537871,3193.163569352974,5043.007636000784,7964.492098322245,0.011556425331290726,0.0001382211196805585,drag-important
Li,0.05747694424835353,1.2422803715366988,3193.163569352974,5237.913955434903,8592.02543454389,0.011556425331290726,0.0001435632035419196,drag-important
Li,0.05747694424835353,1.290293048176919,3193.163569352974,5440.353175093912,9269.002989330638,0.011556425331290726,0.0001491117526674007,drag-important
Li,0.05747694424835353,1.3401613583528338,3193.163569352974,5650.616432720102,9999.320540975692,0.011556425331290726,0.00015487474669685677,drag-important
Li,0.05747694424835353,1.3919570201201679,3193.163569352974,5869.006118187406,10787.180821526405,0.011556425331290726,0.0001608604736738466,drag-important
Li,0.05747694424835353,1.4457545233532292,3193.163569352974,6095.836308383068,11637.11770209467,0.011556425331290726,0.00016707754196507407,drag-important
Li,0.05747694424835353,1.5016312368724398,3193.163569352974,6331.433218896972,12554.02228376132,0.011556425331290726,0.00017353489264050089,drag-important
Li,0.05747694424835353,1.5596675197122196,3193.163569352974,6576.135673168238,13543.1710442189,0.011556425331290726,0.0001802418123319367,drag-important
Li,0.05747694424835353,1.6199468366892449,3193.163569352974,6830.2955897637785,14610.256202127388,0.011556425331290726,0.00018720794658859868,drag-important
Li,0.05747694424835353,1.682555878437282,3193.163569352974,7094.278488489601,15761.418473919375,0.011556425331290726,0.00019444331374884722,drag-important
Li,0.05747694424835353,1.747584686081229,3193.163569352974,7368.464016062722,17003.282411559245,0.011556425331290726,0.00020195831934804865,drag-important
Li,0.05747694424835353,1.8151267807296594,3193.163569352974,7653.246492099668,18342.994524613176,0.011556425331290726,0.0002097637710832842,drag-important
Li,0.05747694424835353,1.8852792979721031,3193.163569352974,7949.035476206811,19788.26440600973,0.011556425331290726,0.0002178708943564281,drag-important
Li,0.05747694424835353,1.958143127574487,3193.163569352974,8256.256356988055,21347.40909815591,0.011556425331290726,0.00022629134841794648,drag-important
Li,0.05747694424835353,2.0338230585736428,3193.163569352974,8575.350963817009,23029.400954720873,0.011556425331290726,0.0002350372431346362,drag-important
Li,0.05747694424835353,2.1124279299795465,3193.163569352974,8906.778202253407,24843.919273515658,0.011556425331290726,0.00024412115640541662,drag-important
Li,0.05747694424835353,2.1940707873020178,3193.163569352974,9251.014714017627,26801.405997598744,0.011556425331290726,0.0002535561522502202,drag-important
Li,0.05747694424835353,2.278869045127002,3193.163569352974,9608.555562472488,28913.125805148942,0.011556425331290726,0.00026335579959799996,drag-important
Li,0.05747694424835353,2.3669446559762215,3193.163569352974,9979.91494459805,31191.23093390202,0.011556425331290726,0.00027353419180086813,drag-important
Li,0.05747694424835353,2.4584242856930683,3193.163569352974,10365.62693048346,33648.83111319463,0.011556425331290726,0.0002841059669024368,drag-important
Li,0.05747694424835353,2.553439495606943,3193.163569352974,10766.24623139927,36300.06900605033,0.011556425331290726,0.0002950863286895029,drag-important
Li,0.05747694424835353,2.6521269317380396,3193.163569352974,11182.348997554816,39160.201595451894,0.011556425331290726,0.00030649106855735835,drag-important
Li,0.05747694424835353,2.7546285213146695,3193.163569352974,11614.53364668805,42245.68798315047,0.011556425331290726,0.00031833658822016757,drag-important
Li,0.05747694424835353,2.8610916768857493,3193.163569352974,12063.421724679323,45574.2841062642,0.011556425331290726,0.0003306399232990753,drag-important
Li,0.05747694424835353,2.9716695083219946,3193.163569352974,12529.658799426928,49165.144916728386,0.011556425331290726,0.0003434187678219655,drag-important
Li,0.05747694424835353,3.086521043010717,3193.163569352974,13013.915389269863,53038.93461160605,0.011556425331290726,0.00035669149967010923,drag-important
Li,0.05747694424835353,3.2058114545608856,3193.163569352974,13516.88792729305,57217.94554859652,0.011556425331290726,0.0003704772070082938,drag-important
Li,0.05747694424835353,3.3297123003473708,3193.163569352974,14039.29976290181,61726.226531061555,0.011556425331290726,0.0003847957157364467,drag-important
Li,0.05747694424835353,3.458401768235997,3193.163569352974,14581.90220210602,66589.72120080578,0.011556425331290726,0.0003996676180022311,drag-important
Li,0.05747694424835353,3.592064932844225,3193.163569352974,15145.475588010033,71836.41733501546,0.011556425331290726,0.0004151143018156212,drag-important
Li,0.05747694424835353,3.730894021706014,3193.163569352974,15730.830423062254,77496.50790650952,0.011556425331290726,0.00043115798180804507,drag-important
Li,0.05747694424835353,3.8750886917236347,3193.163569352974,16338.808534678352,83602.56483415008,0.011556425331290726,0.0004478217311803324,drag-important
Li,0.05747694424835353,4.024856316304029,3193.163569352974,16970.284285914437,90189.72642328798,0.011556425331290726,0.00046512951488541355,drag-important
Li,0.05747694424835353,4.180412283592646,3193.163569352974,17626.16583293134,97295.89957489997,0.011556425331290726,0.0004831062240934895,drag-important
Li,0.05747694424835353,4.34198030623367,3193.163569352974,18307.396431058394,104961.97792706332,0.011556425331290726,0.0005017777119892423,drag-important
Li,0.05747694424835353,4.509792743102108,3193.163569352974,19014.95579133503,113232.0771840979,0.011556425331290726,0.0005211708309525628,drag-important
Li,0.05747694424835353,4.684090933470462,3193.163569352974,19749.86148948119,122153.78898761798,0.011556425331290726,0.0005413134711762726,drag-important
Li,0.05747694424835353,4.865125544090534,3193.163569352974,20513.170429322705,131778.45479043332,0.011556425331290726,0.0005622346007763742,drag-important
Li,0.05747694424835353,5.053156929689541,3193.163569352974,21305.980362776365,142161.46130935417,0.011556425331290726,0.0005839643074525148,drag-important
Li,0.05747694424835353,5.2484555073989805,3193.163569352974,22129.431468580657,153362.55925713116,0.011556425331290726,0.000606533841758579,drag-important
Li,0.05747694424835353,5.451302145654736,3193.163569352974,22984.707992042568,165446.20718772433,0.011556425331290726,0.0006299756620456389,drag-important
Li,0.05747694424835353,5.661988568127707,3193.163569352974,23873.039948158665,178481.94243361667,0.011556425331290726,0.0006543234811418953,drag-important
Li,0.05747694424835353,5.880817773265887,3193.163569352974,24795.704890559828,192544.7812697907,0.011556425331290726,0.000679612314836746,drag-important
Li,0.05747694424835353,6.108104470051255,3193.163569352974,25754.029748823606,207715.6506071778,0.011556425331290726,0.0007058785322387042,drag-important
Li,0.05747694424835353,6.344175530598146,3193.163569352974,26749.392736796526,224081.8536998308,0.011556425331290726,0.0007331599080795918,drag-important
Li,0.05747694424835353,6.589370460244033,3193.163569352974,27783.225334670853,241737.57254580816,0.011556425331290726,0.0007614956770402296,drag-important
Li,0.05747694424835353,6.844041885808749,3193.163569352974,28857.014347666234,260784.40987291772,0.011556425331290726,0.0007909265901757497,drag-important
Li,0.05747694424835353,7.108556062724371,3193.163569352974,29972.304044277033,281331.97382826655,0.011556425331290726,0.0008214949735216818,drag-important
Li,0.05747694424835353,7.383293401765052,3193.163569352974,31130.698377160305,303498.50873630703,0.011556425331290726,0.0008532447889650931,drag-important
Li,0.05747694424835353,7.668649016134385,3193.163569352974,32333.863289858655,327411.575555183,0.011556425331290726,0.0008862216974683309,drag-important
Li,0.05747694424835353,7.965033289697003,3193.163569352974,33583.52911267505,353208.78594716906,0.011556425331290726,0.0009204731247362833,drag-important
Li,0.05747694424835353,8.272872467171695,3193.163569352974,34881.49305114549,381038.5941875357,0.011556425331290726,0.0009560483294216058,drag-important
Li,0.05747694424835353,8.59260926713478,3193.163569352974,36229.62177068814,411061.15146900766,0.011556425331290726,0.000992998473965998,drag-important
Li,0.05747694424835353,8.924703518715342,3193.163569352974,37629.85408114621,443449.22751805006,0.011556425331290726,0.0010313766981794145,two-way-candidate
Li,0.05747694424835353,9.26963282289799,3193.163569352974,39084.20372508516,478389.20482657594,0.011556425331290726,0.0010712381956630229,two-way-candidate
Li,0.05747694424835353,9.627893239384193,3193.163569352974,40594.76227385441,516082.1512205438,0.011556425331290726,0.001112640293185822,two-way-candidate
Li,0.05747694424835353,10.0,3193.163569352974,42163.702135578395,556744.9769377165,0.011556425331290726,0.0011556425331290725,two-way-candidate
Li,0.060927046613686774,0.5,3384.8359229825987,2108.18510677892,1313.0457563001032,0.012250109570974803,6.1250547854874e-05,drag-important
Li,0.060927046613686774,0.5193244124838053,3384.8359229825987,2189.663983970142,1416.5024455516696,0.012250109570974803,6.361780955808729e-05,drag-important
Li,0.060927046613686774,0.5393956908032993,3384.8359229825987,2274.2919240244855,1528.1106302858113,0.012250109570974803,6.607656314452061e-05,drag-important
Li,0.060927046613686774,0.5602427004454394,3384.8359229825987,2362.1906345213583,1648.5125780937603,0.012250109570974803,6.863034466795445e-05,drag-important
Li,0.060927046613686774,0.5818954225143368,3384.8359229825987,2453.4865268951035,1778.4011617176227,0.012250109570974803,7.128282684649303e-05,drag-important
Li,0.060927046613686774,0.6043849968485473,3384.8359229825987,2548.310898233464,1918.5238463001342,0.012250109570974803,7.403782434447964e-05,drag-important
Li,0.060927046613686774,0.6277437668047968,3384.8359229825987,2646.8001201023435,2069.686990795328,0.012250109570974803,7.689929925855214e-05,drag-important
Li,0.060927046613686774,0.652005325772544,3384.8359229825987,2749.09583466843,2232.7604882932947,0.012250109570974803,7.987136681572784e-05,drag-important
Li,0.060927046613686774,0.6772045654862772,3384.8359229825987,2855.345158401719,2408.682771962547,0.012250109570974803,8.295830129171274e-05,drag-important
Li,0.060927046613686774,0.7033777262050231,3384.8359229825987,2965.7008936509014,2598.4662154174875,0.012250109570974803,8.616454215794648e-05,drag-important
Li,0.060927046613686774,0.7305624488312371,3384.8359229825987,3080.3217483959015,2803.202958588301,0.012250109570974803,8.949470046622325e-05,drag-important
Li,0.060927046613686774,0.7587978290440246,3384.8359229825987,3199.372564493579,3024.0711926191766,0.012250109570974803,9.295356548007106e-05,drag-important
Li,0.060927046613686774,0.7881244735245502,3384.8359229825987,3323.0245547448676,3262.3419399623563,0.012250109570974803,9.654611156242567e-05,drag-important
Li,0.060927046613686774,0.818584558354491,3384.8359229825987,3451.4555491242745,3519.386368685142,0.012250109570974803,0.00010027750532950531,drag-important
Li,0.060927046613686774,0.8502218896715226,3384.8359229825987,3584.8502505258675,3796.683683081273,0.012250109570974803,0.000104153113081174,drag-important
Li,0.060927046613686774,0.8830819666690685,3384.8359229825987,3723.400500393537,4095.8296359944748,0.012250109570974803,0.00010817850851848004,drag-important
Li,0.060927046613686774,0.9172120470309147,3384.8359229825987,3867.305554617561,4418.545711839732,0.012250109570974803,0.00011235948075946799,drag-important
Li,0.060927046613686774,0.9526612148947965,3384.8359229825987,4016.7723700942443,4766.689033167494,0.012250109570974803,0.00011670204266479227,drag-important
Li,0.060927046613686774,0.989480451442697,3384.8359229825987,4172.015902360752,5142.263047779784,0.012250109570974803,0.0001212124394851065,drag-important
Li,0.060927046613686774,1.0277227082193783,3384.8359229825987,4333.259414733181,5547.429057898911,0.012250109570974803,0.00012589715784266348,drag-important
Li,0.060927046613686774,1.067442983284588,3384.8359229825987,4500.734799392456,5984.518657735359,0.012250109570974803,0.00013076293506004424,drag-important
Li,0.060927046613686774,1.1086984003084581,3384.8359229825987,4674.682910879809,6456.047151028792,0.012250109570974803,0.00013581676884943093,drag-important
Li,0.060927046613686774,1.1515482907238497,3384.8359229825987,4855.353912481483,6964.728025775694,0.012250109570974803,0.000141065927376359,drag-important
Li,0.060927046613686774,1.1960542790537871,3384.8359229825987,5043.007636000784,7513.488569440758,0.012250109570974803,0.00014651795971242163,drag-important
Li,0.060927046613686774,1.2422803715366988,3384.8359229825987,5237.913955434903,8105.48671451238,0.012250109570974803,0.00015218070669195845,drag-important
Li,0.060927046613686774,1.290293048176919,3384.8359229825987,5440.353175093912,8744.129211342739,0.012250109570974803,0.00015806231218834323,drag-important
Li,0.060927046613686774,1.3401613583528338,3384.8359229825987,5650.616432720102,9433.091232851051,0.012250109570974803,0.0001641712348260864,drag-important
Li,0.060927046613686774,1.3919570201201679,3384.8359229825987,5869.006118187406,10176.337523908476,0.012250109570974803,0.00017051626014559629,drag-important
Li,0.060927046613686774,1.4457545233532292,3384.8359229825987,6095.836308383068,10978.145217112295,0.012250109570974803,0.00017710651323809502,drag-important
Li,0.060927046613686774,1.5016312368724398,3384.8359229825987,6331.433218896972,11843.128446246448,0.012250109570974803,0.000183951471868858,drag-important
Li,0.060927046613686774,1.5596675197122196,3384.8359229825987,6576.135673168238,12776.264899070613,0.012250109570974803,0.0001910609801076519,drag-important
Li,0.060927046613686774,1.6199468366892449,3384.8359229825987,6830.2955897637785,13782.924462240278,0.012250109570974803,0.00019844526248597268,drag-important
Li,0.060927046613686774,1.682555878437282,3384.8359229825987,7094.278488489601,14868.90012319957,0.012250109570974803,0.00020611493870144462,drag-important
Li,0.060927046613686774,1.747584686081229,3384.8359229825987,7368.464016062722,16040.441306876983,0.012250109570974803,0.00021408103889052657,drag-important
Li,0.060927046613686774,1.8151267807296594,3384.8359229825987,7653.246492099668,17304.289839025376,0.012250109570974803,0.00022235501949149076,drag-important
Li,0.060927046613686774,1.8852792979721031,3384.8359229825987,7949.035476206811,18667.718743163216,0.012250109570974803,0.0002309487797204871,drag-important
Li,0.060927046613686774,1.958143127574487,3384.8359229825987,8256.256356988055,20138.574094380438,0.012250109570974803,0.0002398746786843875,drag-important
Li,0.060927046613686774,2.0338230585736428,3384.8359229825987,8575.350963817009,21725.320170863517,0.012250109570974803,0.0002491455531550222,drag-important
Li,0.060927046613686774,2.1124279299795465,3384.8359229825987,8906.778202253407,23437.088162971562,0.012250109570974803,0.0002587747360303693,drag-important
Li,0.060927046613686774,2.1940707873020178,3384.8359229825987,9251.014714017627,25283.728720167735,0.012250109570974803,0.0002687760755092466,drag-important
Li,0.060927046613686774,2.278869045127002,3384.8359229825987,9608.555562472488,27275.868638196203,0.012250109570974803,0.00027916395500708483,drag-important
Li,0.060927046613686774,2.3669446559762215,3384.8359229825987,9979.91494459805,29424.972012719772,0.012250109570974803,0.00028995331384141967,drag-important
Li,0.060927046613686774,2.4584242856930683,3384.8359229825987,10365.62693048346,31743.406211337453,0.012250109570974803,0.0003011596687168554,drag-important
Li,0.060927046613686774,2.553439495606943,3384.8359229825987,10766.24623139927,34244.51304362821,0.012250109570974803,0.0003127991360403968,drag-important
Li,0.060927046613686774,2.6521269317380396,3384.8359229825987,11182.348997554816,36942.685538780854,0.012250109570974803,0.0003248884550992419,drag-important
Li,0.060927046613686774,2.7546285213146695,3384.8359229825987,11614.53364668805,39853.4507726395,0.012250109570974803,0.00033744501213436997,drag-important
Li,0.060927046613686774,2.8610916768857493,3384.8359229825987,12063.421724679323,42993.559220806346,0.012250109570974803,0.0003504868653445446,drag-important
Li,0.060927046613686774,2.9716695083219946,3384.8359229825987,12529.658799426928,46381.081151998784,0.012250109570974803,0.0003640327708566924,drag-important
Li,0.060927046613686774,3.086521043010717,3384.8359229825987,13013.915389269863,50035.510616372536,0.012250109570974803,0.0003781022097000071,drag-important
Li,0.060927046613686774,3.2058114545608856,3384.8359229825987,13516.88792729305,53977.87762722815,0.012250109570974803,0.0003927154158225695,drag-important
Li,0.060927046613686774,3.3297123003473708,3384.8359229825987,14039.29976290181,58230.86918166935,0.012250109570974803,0.0004078934051907785,drag-important
Li,0.060927046613686774,3.458401768235997,3384.8359229825987,14581.90220210602,62818.95981664618,0.012250109570974803,0.00042365800601343957,drag-important
Li,0.060927046613686774,3.592064932844225,3384.8359229825987,15145.475588010033,67768.55245168913,0.012250109570974803,0.0004400318901339799,drag-important
Li,0.060927046613686774,3.730894021706014,3384.8359229825987,15730.830423062254,73108.13032883694,0.012250109570974803,0.00045703860563593506,drag-important
Li,0.060927046613686774,3.8750886917236347,3384.8359229825987,16338.808534678352,78868.42092412125,0.012250109570974803,0.00047470261070859917,drag-important
Li,0.060927046613686774,4.024856316304029,3384.8359229825987,16970.284285914437,85082.57277386352,0.012250109570974803,0.0004930493088215436,drag-important
Li,0.060927046613686774,4.180412283592646,3384.8359229825987,17626.16583293134,91786.34623336018,0.012250109570974803,0.0005121050852585889,drag-important
Li,0.060927046613686774,4.34198030623367,3384.8359229825987,18307.396431058394,99018.31926570834,0.012250109570974803,0.0005318973450637718,drag-important
Li,0.060927046613686774,4.509792743102108,3384.8359229825987,19014.95579133503,106820.10944501674,0.012250109570974803,0.0005524545524538784,drag-important
Li,0.060927046613686774,4.684090933470462,3384.8359229825987,19749.86148948119,115236.61345155769,0.012250109570974803,0.0005738062717542279,drag-important
Li,0.060927046613686774,4.865125544090534,3384.8359229825987,20513.170429322705,124316.26543707146,0.012250109570974803,0.0005959832099165744,drag-important
Li,0.060927046613686774,5.053156929689541,3384.8359229825987,21305.980362776365,134111.3157470309,0.012250109570974803,0.0006190172606802748,drag-important
Li,0.060927046613686774,5.2484555073989805,3384.8359229825987,22129.431468580657,144678.13160381818,0.012250109570974803,0.0006429415504402365,drag-important
Li,0.060927046613686774,5.451302145654736,3384.8359229825987,22984.707992042568,156077.5214811443,0.012250109570974803,0.0006677904858876055,drag-important
Li,0.060927046613686774,5.661988568127707,3384.8359229825987,23873.039948158665,168375.08503637722,0.012250109570974803,0.0006935998034917112,drag-important
Li,0.060927046613686774,5.880817773265887,3384.8359229825987,24795.704890559828,181641.59061452185,0.012250109570974803,0.0007204066208944315,drag-important
Li,0.060927046613686774,6.108104470051255,3384.8359229825987,25754.029748823606,195953.3824962602,0.012250109570974803,0.0007482494902908884,drag-important
Li,0.060927046613686774,6.344175530598146,3384.8359229825987,26749.392736796526,211392.82023362676,0.012250109570974803,0.0007771684538732447,drag-important
Li,0.060927046613686774,6.589370460244033,3384.8359229825987,27783.225334670853,228048.75260154952,0.012250109570974803,0.0008072051014173405,drag-important
Li,0.060927046613686774,6.844041885808749,3384.8359229825987,28857.014347666234,246017.028892687,0.012250109570974803,0.0008384026300949819,drag-important
Li,0.060927046613686774,7.108556062724371,3384.8359229825987,29972.304044277033,265401.05049789243,0.012250109570974803,0.0008708059065979075,drag-important
Li,0.060927046613686774,7.383293401765052,3384.8359229825987,31130.698377160305,286312.36594646395,0.012250109570974803,0.0009044615316627716,drag-important
Li,0.060927046613686774,7.668649016134385,3384.8359229825987,32333.863289858655,308871.3128304399,0.012250109570974803,0.0009394179070899431,drag-important
Li,0.060927046613686774,7.965033289697003,3384.8359229825987,33583.52911267505,333207.71030699415,0.012250109570974803,0.0009757253053525016,drag-important
Li,0.060927046613686774,8.272872467171695,3384.8359229825987,34881.49305114549,359461.6061640533,0.012250109570974803,0.0010134359418955388,two-way-candidate
Li,0.060927046613686774,8.59260926713478,3384.8359229825987,36229.62177068814,387784.08274824603,0.012250109570974803,0.0010526040502297452,two-way-candidate
Li,0.060927046613686774,8.924703518715342,3384.8359229825987,37629.85408114621,418338.1263930279,0.012250109570974803,0.001093285959927273,two-way-candidate
Li,0.060927046613686774,9.26963282289799,3384.8359229825987,39084.20372508516,451299.5653502503,0.012250109570974803,0.0011355401776320482,two-way-candidate
Li,0.060927046613686774,9.627893239384193,3384.8359229825987,40594.76227385441,486858.08162265376,0.012250109570974803,0.0011794274712010387,two-way-candidate
Li,0.060927046613686774,10.0,3384.8359229825987,42163.702135578395,525218.3025200414,0.012250109570974803,0.00122501095709748,two-way-candidate
Li,0.06458424430196978,0.5,3588.013572331655,2108.18510677892,1238.6922052683994,0.012985432795949874,6.492716397974936e-05,drag-important
Li,0.06458424430196978,0.5193244124838053,3588.013572331655,2189.663983970142,1336.290475506821,0.012985432795949874,6.743652257604606e-05,drag-important
Li,0.06458424430196978,0.5393956908032993,3588.013572331655,2274.2919240244855,1441.578648299742,0.012985432795949874,7.004286493351198e-05,drag-important
Li,0.06458424430196978,0.5602427004454394,3588.013572331655,2362.1906345213583,1555.1626216938514,0.012985432795949874,7.27499393605573e-05,drag-important
Li,0.06458424430196978,0.5818954225143368,3588.013572331655,2453.4865268951035,1677.6960332800493,0.012985432795949874,7.556163903330776e-05,drag-important
Li,0.06458424430196978,0.6043849968485473,3588.013572331655,2548.310898233464,1809.8840216580943,0.012985432795949874,7.848200759457186e-05,drag-important
Li,0.06458424430196978,0.6277437668047968,3588.013572331655,2646.8001201023435,1952.487284272243,0.012985432795949874,8.151524496920117e-05,drag-important
Li,0.06458424430196978,0.652005325772544,3588.013572331655,2749.09583466843,2106.326454969368,0.012985432795949874,8.466571340420774e-05,drag-important
Li,0.06458424430196978,0.6772045654862772,3588.013572331655,2855.345158401719,2272.286826470934,0.012985432795949874,8.793794374232484e-05,drag-important
Li,0.06458424430196978,0.7033777262050231,3588.013572331655,2965.7008936509014,2451.3234449350516,0.012985432795949874,9.133664193803357e-05,drag-important
Li,0.06458424430196978,0.7305624488312371,3588.013572331655,3080.3217483959015,2644.4666059261313,0.012985432795949874,9.486669582542597e-05,drag-important
Li,0.06458424430196978,0.7587978290440246,3588.013572331655,3199.372564493579,2852.8277834195624,0.012985432795949874,9.85331821476384e-05,drag-important
Li,0.06458424430196978,0.7881244735245502,3588.013572331655,3323.0245547448676,3077.6060259608803,0.012985432795949874,0.0001023413738579642,drag-important
Li,0.06458424430196978,0.818584558354491,3588.013572331655,3451.4555491242745,3320.094856787132,0.012985432795949874,0.00010629674770314549,drag-important
Li,0.06458424430196978,0.8502218896715226,3588.013572331655,3584.8502505258675,3581.689717618351,0.012985432795949874,0.00011040499209975063,drag-important
Li,0.06458424430196978,0.8830819666690685,3588.013572331655,3723.400500393537,3863.895998955648,0.012985432795949874,0.00011467201531496433,drag-important
Li,0.06458424430196978,0.9172120470309147,3588.013572331655,3867.305554617561,4168.337703097572,0.012985432795949874,0.00011910395396355554,drag-important
Li,0.06458424430196978,0.9526612148947965,3588.013572331655,4016.7723700942443,4496.766789727503,0.012985432795949874,0.0001237071818332434,drag-important
Li,0.06458424430196978,0.989480451442697,3588.013572331655,4172.015902360752,4851.073257852804,0.012985432795949874,0.00012848831905115283,drag-important
Li,0.06458424430196978,1.0277227082193783,3588.013572331655,4333.259414733181,5233.296022113849,0.012985432795949874,0.00013345424160454336,drag-important
Li,0.06458424430196978,1.067442983284588,3588.013572331655,4500.734799392456,5645.634646052517,0.012985432795949874,0.00013861209122950258,drag-important
