y,ux
9.024480000000000279e-01,4.289310388160000190e-04
9.045220000000000482e-01,4.259455089749999523e-04
9.065959999999999575e-01,4.227826349440000115e-04
9.086330000000000240e-01,4.195989536949999558e-04
9.106699999999999795e-01,4.162291136220001029e-04
9.126689999999999525e-01,4.128404289300000095e-04
9.146670000000000078e-01,4.092578717720000221e-04
9.166279999999999983e-01,4.056578658450000498e-04
9.185879999999999601e-01,4.018574534499999183e-04
9.205100000000000504e-01,3.980402177625000392e-04
9.224320000000000297e-01,3.940172126140000061e-04
9.243149999999999977e-01,3.899780829749999438e-04
9.261979999999999658e-01,3.857283755659999614e-04
9.280410000000000048e-01,3.814638076075000436e-04
9.298849999999999616e-01,3.769837828740000077e-04
9.316889999999999894e-01,3.724914041674999999e-04
9.334940000000000460e-01,3.677786357660000412e-04
9.352580000000000338e-01,3.630571497200000327e-04
9.370220000000000216e-01,3.581103816499999859e-04
9.387469999999999981e-01,3.531597389225000355e-04
9.404709999999999459e-01,3.479788595159999669e-04
9.421549999999999647e-01,3.428003067374999673e-04
9.438389999999999835e-01,3.373866855479999986e-04
9.454820000000000446e-01,3.319829186675000163e-04
9.471249999999999947e-01,3.263393110280000476e-04
9.487269999999999870e-01,3.207144952000000305e-04
9.503289999999999793e-01,3.148450528159999580e-04
9.518900000000000139e-01,3.090050418750000497e-04
9.534510000000000485e-01,3.029157079279999761e-04
9.549699999999999855e-01,2.968680428424999920e-04
9.564890000000000336e-01,2.905668748559999499e-04
9.579670000000000130e-01,2.843204144750000181e-04
9.594439999999999635e-01,2.778177183060000482e-04
9.608790000000000386e-01,2.713827454524999922e-04
9.623140000000000027e-01,2.646908918739999885e-04
9.637069999999999803e-01,2.580794528924999580e-04
9.650990000000000402e-01,2.512124931700000156e-04
9.664490000000000025e-01,2.444386592474999940e-04
9.677989999999999648e-01,2.374123468920000116e-04
9.691049999999999942e-01,2.304924307449999999e-04
9.704120000000000523e-01,2.233242556219999992e-04
9.716749999999999554e-01,2.162768348749999987e-04
9.729379999999999695e-01,2.089861339500000256e-04
9.741579999999999684e-01,2.018317328549999647e-04
9.753770000000000495e-01,1.944398229800000115e-04
9.765519999999999756e-01,1.872006934375000176e-04
9.777280000000000415e-01,1.797311075939999844e-04
9.788590000000000346e-01,1.724311549274999905e-04
9.799900000000000277e-01,1.649088492380000051e-04
9.810759999999999481e-01,1.575741891050000030e-04
9.821630000000000082e-01,1.500258104199999893e-04
9.832039999999999669e-01,1.426841157524999970e-04
9.842459999999999543e-01,1.351380642999999823e-04
9.852419999999999511e-01,1.278185076500000007e-04
9.862379999999999480e-01,1.203044400860000097e-04
9.871889999999999832e-01,1.130377547225000132e-04
9.881400000000000183e-01,1.055868045380000113e-04
9.890449999999999520e-01,9.840469921224999079e-05
9.899489999999999679e-01,9.104928064419999263e-05
9.908080000000000220e-01,8.398444614450000672e-05
9.916669999999999652e-01,7.675769014940000121e-05
9.924790000000000001e-01,6.984377818774999949e-05
9.932919999999999527e-01,6.277971462279999845e-05
9.940569999999999684e-01,5.605077118999999609e-05
9.948230000000000128e-01,4.918386089559999947e-05
9.955410000000000093e-01,4.267431730174999752e-05
9.962600000000000344e-01,3.603928927540000539e-05
9.969310000000000116e-01,2.978351535150000254e-05
9.976019999999999888e-01,2.341504323659999832e-05
9.982250000000000290e-01,1.744721949299999904e-05
9.988489999999999869e-01,1.137952735459999830e-05
9.994239999999999791e-01,5.733388630499999813e-06
1.000000000000000000e+00,0.000000000000000000e+00
