y,ux
-2.017110000000000014e-01,9.993228050499999415e-04
-1.930469999999999964e-01,9.993403405339999074e-04
-1.843569999999999931e-01,9.993577189149999932e-04
-1.756659999999999888e-01,9.993712621840001881e-04
-1.669519999999999893e-01,9.993849368424999238e-04
-1.582369999999999888e-01,9.993952145759999080e-04
-1.495009999999999950e-01,9.994059837674998392e-04
-1.407650000000000012e-01,9.994136666760002063e-04
-1.320089999999999875e-01,9.994220344274999408e-04
-1.232540000000000024e-01,9.994275416259999073e-04
-1.144809999999999994e-01,9.994340389675000162e-04
-1.057089999999999974e-01,9.994379445000000674e-04
-9.692199999999999427e-02,9.994429366924999485e-04
-8.813500000000000500e-02,9.994456141459999617e-04
-7.933600000000000374e-02,9.994496495175000245e-04
-7.053700000000000248e-02,9.994513549719998696e-04
-6.172799999999999815e-02,9.994544209775001360e-04
-5.291900000000000076e-02,9.994553184579997758e-04
-4.410399999999999737e-02,9.994578187524998623e-04
-3.528799999999999992e-02,9.994581818639999317e-04
-2.646700000000000094e-02,9.994600751024999320e-04
-1.764599999999999849e-02,9.994597834000001034e-04
-8.822999999999999246e-03,9.994612061949999758e-04
0.000000000000000000e+00,9.994603929420000938e-04
8.822999999999999246e-03,9.994611842699999658e-04
1.764599999999999849e-02,9.994597913420000257e-04
2.646700000000000094e-02,9.994600970725001868e-04
3.528799999999999992e-02,9.994581678219999470e-04
4.410399999999999737e-02,9.994577967125000458e-04
5.291900000000000076e-02,9.994553356079999458e-04
6.172799999999999815e-02,9.994544431349999293e-04
7.053700000000000248e-02,9.994513379939999175e-04
7.933600000000000374e-02,9.994496271874999793e-04
8.813500000000000500e-02,9.994456283880001190e-04
9.692199999999999427e-02,9.994429592100001827e-04
1.057089999999999974e-01,9.994379342480000806e-04
1.144809999999999994e-01,9.994340162350001059e-04
1.232540000000000024e-01,9.994275482679997914e-04
1.320089999999999875e-01,9.994220573350000563e-04
1.407650000000000012e-01,9.994136620359997999e-04
1.495009999999999950e-01,9.994059607125000896e-04
1.582369999999999888e-01,9.993952195160001398e-04
1.669519999999999893e-01,9.993849600350001444e-04
1.756659999999999888e-01,9.993712548600000578e-04
1.843569999999999931e-01,9.993576956725000546e-04
1.930469999999999964e-01,9.993403516439999801e-04
2.017110000000000014e-01,9.993228283449999850e-04
2.103750000000000064e-01,9.993010959220001259e-04
2.190100000000000102e-01,9.992787902375001481e-04
2.276449999999999863e-01,9.992517464079999061e-04
2.362480000000000135e-01,9.992236812574998867e-04
2.448519999999999863e-01,9.991902420680002540e-04
